logged_at,trade_date,city,series_ticker,event_ticker,market_ticker,market_subtitle,bucket_lo,bucket_hi,yes_ask,yes_bid,ask_qty,bid_qty
2026-06-16T12:30:03.625005-04:00,2026-06-16,ny,KXHIGHNY,KXHIGHNY-26JUN16,KXHIGHNY-26JUN16-B79.5,79° to 80°,79.0,80.0,2,1,197,
2026-06-16T12:30:03.625005-04:00,2026-06-16,ny,KXHIGHNY,KXHIGHNY-26JUN16,KXHIGHNY-26JUN16-B81.5,81° to 82°,81.0,82.0,1,,8712,
2026-06-16T12:30:03.625005-04:00,2026-06-16,ny,KXHIGHNY,KXHIGHNY-26JUN16,KXHIGHNY-26JUN16-T82,83° or above,83.0,,1,,11354,
2026-06-16T12:30:03.625005-04:00,2026-06-16,il,KXHIGHCHI,KXHIGHCHI-26JUN16,KXHIGHCHI-26JUN16-T71,70° or below,,70.0,1,,130737,
2026-06-16T12:30:03.625005-04:00,2026-06-16,il,KXHIGHCHI,KXHIGHCHI-26JUN16,KXHIGHCHI-26JUN16-B71.5,71° to 72°,71.0,72.0,3,2,16,
2026-06-16T12:30:03.625005-04:00,2026-06-16,il,KXHIGHCHI,KXHIGHCHI-26JUN16,KXHIGHCHI-26JUN16-B73.5,73° to 74°,73.0,74.0,34,30,16,
2026-06-16T12:30:03.625005-04:00,2026-06-16,il,KXHIGHCHI,KXHIGHCHI-26JUN16,KXHIGHCHI-26JUN16-B75.5,75° to 76°,75.0,76.0,47,45,8,
2026-06-16T12:30:03.625005-04:00,2026-06-16,il,KXHIGHCHI,KXHIGHCHI-26JUN16,KXHIGHCHI-26JUN16-B77.5,77° to 78°,77.0,78.0,20,19,18,
2026-06-16T12:30:03.625005-04:00,2026-06-16,il,KXHIGHCHI,KXHIGHCHI-26JUN16,KXHIGHCHI-26JUN16-T78,79° or above,79.0,,3,2,4,
2026-06-16T12:30:03.625005-04:00,2026-06-16,tx,KXHIGHAUS,KXHIGHAUS-26JUN16,KXHIGHAUS-26JUN16-T84,83° or below,,83.0,1,,58822,
2026-06-16T12:30:03.625005-04:00,2026-06-16,tx,KXHIGHAUS,KXHIGHAUS-26JUN16,KXHIGHAUS-26JUN16-B84.5,84° to 85°,84.0,85.0,3,1,9,
2026-06-16T12:30:03.625005-04:00,2026-06-16,tx,KXHIGHAUS,KXHIGHAUS-26JUN16,KXHIGHAUS-26JUN16-B86.5,86° to 87°,86.0,87.0,29,25,14,
2026-06-16T12:30:03.625005-04:00,2026-06-16,tx,KXHIGHAUS,KXHIGHAUS-26JUN16,KXHIGHAUS-26JUN16-B88.5,88° to 89°,88.0,89.0,50,45,28,
2026-06-16T12:30:03.625005-04:00,2026-06-16,tx,KXHIGHAUS,KXHIGHAUS-26JUN16,KXHIGHAUS-26JUN16-B90.5,90° to 91°,90.0,91.0,27,20,4,
2026-06-16T12:30:03.625005-04:00,2026-06-16,tx,KXHIGHAUS,KXHIGHAUS-26JUN16,KXHIGHAUS-26JUN16-T91,92° or above,92.0,,5,4,50,
2026-06-16T12:30:03.625005-04:00,2026-06-16,fl,KXHIGHMIA,KXHIGHMIA-26JUN16,KXHIGHMIA-26JUN16-T88,87° or below,,87.0,1,,208530,
2026-06-16T12:30:03.625005-04:00,2026-06-16,fl,KXHIGHMIA,KXHIGHMIA-26JUN16,KXHIGHMIA-26JUN16-B88.5,88° to 89°,88.0,89.0,1,,220053,
2026-06-16T12:30:03.625005-04:00,2026-06-16,fl,KXHIGHMIA,KXHIGHMIA-26JUN16,KXHIGHMIA-26JUN16-B90.5,90° to 91°,90.0,91.0,3,,869,
2026-06-16T12:30:03.625005-04:00,2026-06-16,fl,KXHIGHMIA,KXHIGHMIA-26JUN16,KXHIGHMIA-26JUN16-B92.5,92° to 93°,92.0,93.0,35,30,24,
2026-06-16T12:30:03.625005-04:00,2026-06-16,fl,KXHIGHMIA,KXHIGHMIA-26JUN16,KXHIGHMIA-26JUN16-B94.5,94° to 95°,94.0,95.0,61,57,68,
2026-06-16T12:30:03.625005-04:00,2026-06-16,fl,KXHIGHMIA,KXHIGHMIA-26JUN16,KXHIGHMIA-26JUN16-T95,96° or above,96.0,,7,6,15,
2026-06-16T13:00:04.652944-04:00,2026-06-16,ny,KXHIGHNY,KXHIGHNY-26JUN16,KXHIGHNY-26JUN16-T75,74° or below,,74.0,1,,3570,
2026-06-16T13:00:04.652944-04:00,2026-06-16,ny,KXHIGHNY,KXHIGHNY-26JUN16,KXHIGHNY-26JUN16-B75.5,75° to 76°,75.0,76.0,42,41,16,
2026-06-16T13:00:04.652944-04:00,2026-06-16,ny,KXHIGHNY,KXHIGHNY-26JUN16,KXHIGHNY-26JUN16-B77.5,77° to 78°,77.0,78.0,58,57,439,
2026-06-16T13:00:04.652944-04:00,2026-06-16,ny,KXHIGHNY,KXHIGHNY-26JUN16,KXHIGHNY-26JUN16-B79.5,79° to 80°,79.0,80.0,2,1,596,
2026-06-16T13:00:04.652944-04:00,2026-06-16,ny,KXHIGHNY,KXHIGHNY-26JUN16,KXHIGHNY-26JUN16-B81.5,81° to 82°,81.0,82.0,1,,8808,
2026-06-16T13:00:04.652944-04:00,2026-06-16,ny,KXHIGHNY,KXHIGHNY-26JUN16,KXHIGHNY-26JUN16-T82,83° or above,83.0,,1,,6677,
2026-06-16T13:00:04.652944-04:00,2026-06-16,il,KXHIGHCHI,KXHIGHCHI-26JUN16,KXHIGHCHI-26JUN16-T71,70° or below,,70.0,1,,132593,
2026-06-16T13:00:04.652944-04:00,2026-06-16,il,KXHIGHCHI,KXHIGHCHI-26JUN16,KXHIGHCHI-26JUN16-B71.5,71° to 72°,71.0,72.0,4,2,12,
2026-06-16T13:00:04.652944-04:00,2026-06-16,il,KXHIGHCHI,KXHIGHCHI-26JUN16,KXHIGHCHI-26JUN16-B73.5,73° to 74°,73.0,74.0,32,31,104,
2026-06-16T13:00:04.652944-04:00,2026-06-16,il,KXHIGHCHI,KXHIGHCHI-26JUN16,KXHIGHCHI-26JUN16-B75.5,75° to 76°,75.0,76.0,49,47,34,
2026-06-16T13:00:04.652944-04:00,2026-06-16,il,KXHIGHCHI,KXHIGHCHI-26JUN16,KXHIGHCHI-26JUN16-B77.5,77° to 78°,77.0,78.0,24,23,4,
2026-06-16T13:00:04.652944-04:00,2026-06-16,il,KXHIGHCHI,KXHIGHCHI-26JUN16,KXHIGHCHI-26JUN16-T78,79° or above,79.0,,1,,104,
2026-06-16T13:00:04.652944-04:00,2026-06-16,tx,KXHIGHAUS,KXHIGHAUS-26JUN16,KXHIGHAUS-26JUN16-T84,83° or below,,83.0,1,,64673,
2026-06-16T13:00:04.652944-04:00,2026-06-16,tx,KXHIGHAUS,KXHIGHAUS-26JUN16,KXHIGHAUS-26JUN16-B84.5,84° to 85°,84.0,85.0,1,,48290,
2026-06-16T13:00:04.652944-04:00,2026-06-16,tx,KXHIGHAUS,KXHIGHAUS-26JUN16,KXHIGHAUS-26JUN16-B86.5,86° to 87°,86.0,87.0,31,28,31,
2026-06-16T13:00:04.652944-04:00,2026-06-16,tx,KXHIGHAUS,KXHIGHAUS-26JUN16,KXHIGHAUS-26JUN16-B88.5,88° to 89°,88.0,89.0,46,40,4,
2026-06-16T13:00:04.652944-04:00,2026-06-16,tx,KXHIGHAUS,KXHIGHAUS-26JUN16,KXHIGHAUS-26JUN16-B90.5,90° to 91°,90.0,91.0,27,23,2,
2026-06-16T13:00:04.652944-04:00,2026-06-16,tx,KXHIGHAUS,KXHIGHAUS-26JUN16,KXHIGHAUS-26JUN16-T91,92° or above,92.0,,6,4,4,
2026-06-16T13:00:04.652944-04:00,2026-06-16,fl,KXHIGHMIA,KXHIGHMIA-26JUN16,KXHIGHMIA-26JUN16-T88,87° or below,,87.0,1,,203760,
2026-06-16T13:00:04.652944-04:00,2026-06-16,fl,KXHIGHMIA,KXHIGHMIA-26JUN16,KXHIGHMIA-26JUN16-B88.5,88° to 89°,88.0,89.0,1,,218999,
2026-06-16T13:00:04.652944-04:00,2026-06-16,fl,KXHIGHMIA,KXHIGHMIA-26JUN16,KXHIGHMIA-26JUN16-B90.5,90° to 91°,90.0,91.0,1,,61835,
2026-06-16T13:00:04.652944-04:00,2026-06-16,fl,KXHIGHMIA,KXHIGHMIA-26JUN16,KXHIGHMIA-26JUN16-B92.5,92° to 93°,92.0,93.0,27,20,55,
2026-06-16T13:00:04.652944-04:00,2026-06-16,fl,KXHIGHMIA,KXHIGHMIA-26JUN16,KXHIGHMIA-26JUN16-B94.5,94° to 95°,94.0,95.0,64,60,8,
2026-06-16T13:00:04.652944-04:00,2026-06-16,fl,KXHIGHMIA,KXHIGHMIA-26JUN16,KXHIGHMIA-26JUN16-T95,96° or above,96.0,,13,8,8,
2026-06-16T13:30:26.247757-04:00,2026-06-16,ny,KXHIGHNY,KXHIGHNY-26JUN16,KXHIGHNY-26JUN16-T75,74° or below,,74.0,1,,4847,
2026-06-16T13:30:26.247757-04:00,2026-06-16,ny,KXHIGHNY,KXHIGHNY-26JUN16,KXHIGHNY-26JUN16-B75.5,75° to 76°,75.0,76.0,46,44,111,
2026-06-16T13:30:26.247757-04:00,2026-06-16,ny,KXHIGHNY,KXHIGHNY-26JUN16,KXHIGHNY-26JUN16-B77.5,77° to 78°,77.0,78.0,56,53,80,
2026-06-16T13:30:26.247757-04:00,2026-06-16,ny,KXHIGHNY,KXHIGHNY-26JUN16,KXHIGHNY-26JUN16-B79.5,79° to 80°,79.0,80.0,3,2,102,
2026-06-16T13:30:26.247757-04:00,2026-06-16,ny,KXHIGHNY,KXHIGHNY-26JUN16,KXHIGHNY-26JUN16-B81.5,81° to 82°,81.0,82.0,1,,8992,
2026-06-16T13:30:26.247757-04:00,2026-06-16,ny,KXHIGHNY,KXHIGHNY-26JUN16,KXHIGHNY-26JUN16-T82,83° or above,83.0,,1,,6634,
2026-06-16T13:30:26.247757-04:00,2026-06-16,il,KXHIGHCHI,KXHIGHCHI-26JUN16,KXHIGHCHI-26JUN16-T71,70° or below,,70.0,1,,129436,
2026-06-16T13:30:26.247757-04:00,2026-06-16,il,KXHIGHCHI,KXHIGHCHI-26JUN16,KXHIGHCHI-26JUN16-B71.5,71° to 72°,71.0,72.0,1,,181442,
2026-06-16T13:30:26.247757-04:00,2026-06-16,il,KXHIGHCHI,KXHIGHCHI-26JUN16,KXHIGHCHI-26JUN16-B73.5,73° to 74°,73.0,74.0,1,,152395,
2026-06-16T13:30:26.247757-04:00,2026-06-16,il,KXHIGHCHI,KXHIGHCHI-26JUN16,KXHIGHCHI-26JUN16-B75.5,75° to 76°,75.0,76.0,49,47,5,
2026-06-16T13:30:26.247757-04:00,2026-06-16,il,KXHIGHCHI,KXHIGHCHI-26JUN16,KXHIGHCHI-26JUN16-B77.5,77° to 78°,77.0,78.0,50,44,0,
2026-06-16T13:30:26.247757-04:00,2026-06-16,il,KXHIGHCHI,KXHIGHCHI-26JUN16,KXHIGHCHI-26JUN16-T78,79° or above,79.0,,2,,4,
2026-06-16T13:30:26.247757-04:00,2026-06-16,tx,KXHIGHAUS,KXHIGHAUS-26JUN16,KXHIGHAUS-26JUN16-T84,83° or below,,83.0,1,,73454,
2026-06-16T13:30:26.247757-04:00,2026-06-16,tx,KXHIGHAUS,KXHIGHAUS-26JUN16,KXHIGHAUS-26JUN16-B84.5,84° to 85°,84.0,85.0,1,,60062,
2026-06-16T13:30:26.247757-04:00,2026-06-16,tx,KXHIGHAUS,KXHIGHAUS-26JUN16,KXHIGHAUS-26JUN16-B86.5,86° to 87°,86.0,87.0,22,21,6,
2026-06-16T13:30:26.247757-04:00,2026-06-16,tx,KXHIGHAUS,KXHIGHAUS-26JUN16,KXHIGHAUS-26JUN16-B88.5,88° to 89°,88.0,89.0,52,51,2,
2026-06-16T13:30:26.247757-04:00,2026-06-16,tx,KXHIGHAUS,KXHIGHAUS-26JUN16,KXHIGHAUS-26JUN16-B90.5,90° to 91°,90.0,91.0,29,27,2,
2026-06-16T13:30:26.247757-04:00,2026-06-16,tx,KXHIGHAUS,KXHIGHAUS-26JUN16,KXHIGHAUS-26JUN16-T91,92° or above,92.0,,6,5,4,
2026-06-16T13:30:26.247757-04:00,2026-06-16,fl,KXHIGHMIA,KXHIGHMIA-26JUN16,KXHIGHMIA-26JUN16-T88,87° or below,,87.0,1,,203549,
2026-06-16T13:30:26.247757-04:00,2026-06-16,fl,KXHIGHMIA,KXHIGHMIA-26JUN16,KXHIGHMIA-26JUN16-B88.5,88° to 89°,88.0,89.0,1,,218811,
2026-06-16T13:30:26.247757-04:00,2026-06-16,fl,KXHIGHMIA,KXHIGHMIA-26JUN16,KXHIGHMIA-26JUN16-B90.5,90° to 91°,90.0,91.0,1,,71884,
2026-06-16T13:30:26.247757-04:00,2026-06-16,fl,KXHIGHMIA,KXHIGHMIA-26JUN16,KXHIGHMIA-26JUN16-B92.5,92° to 93°,92.0,93.0,1,,172097,
2026-06-16T13:30:26.247757-04:00,2026-06-16,fl,KXHIGHMIA,KXHIGHMIA-26JUN16,KXHIGHMIA-26JUN16-B94.5,94° to 95°,94.0,95.0,73,67,20,
2026-06-16T13:30:26.247757-04:00,2026-06-16,fl,KXHIGHMIA,KXHIGHMIA-26JUN16,KXHIGHMIA-26JUN16-T95,96° or above,96.0,,29,24,1,
2026-06-16T14:00:04.507094-04:00,2026-06-16,ny,KXHIGHNY,KXHIGHNY-26JUN16,KXHIGHNY-26JUN16-T75,74° or below,,74.0,1,,101409,
2026-06-16T14:00:04.507094-04:00,2026-06-16,ny,KXHIGHNY,KXHIGHNY-26JUN16,KXHIGHNY-26JUN16-B75.5,75° to 76°,75.0,76.0,83,81,28,
2026-06-16T14:00:04.507094-04:00,2026-06-16,ny,KXHIGHNY,KXHIGHNY-26JUN16,KXHIGHNY-26JUN16-B77.5,77° to 78°,77.0,78.0,19,17,6,
2026-06-16T14:00:04.507094-04:00,2026-06-16,ny,KXHIGHNY,KXHIGHNY-26JUN16,KXHIGHNY-26JUN16-B79.5,79° to 80°,79.0,80.0,2,1,5,
2026-06-16T14:00:04.507094-04:00,2026-06-16,ny,KXHIGHNY,KXHIGHNY-26JUN16,KXHIGHNY-26JUN16-B81.5,81° to 82°,81.0,82.0,1,,8190,
2026-06-16T14:00:04.507094-04:00,2026-06-16,ny,KXHIGHNY,KXHIGHNY-26JUN16,KXHIGHNY-26JUN16-T82,83° or above,83.0,,1,,6816,
2026-06-16T14:00:04.507094-04:00,2026-06-16,il,KXHIGHCHI,KXHIGHCHI-26JUN16,KXHIGHCHI-26JUN16-T71,70° or below,,70.0,1,,128894,
2026-06-16T14:00:04.507094-04:00,2026-06-16,il,KXHIGHCHI,KXHIGHCHI-26JUN16,KXHIGHCHI-26JUN16-B71.5,71° to 72°,71.0,72.0,1,,184741,
2026-06-16T14:00:04.507094-04:00,2026-06-16,il,KXHIGHCHI,KXHIGHCHI-26JUN16,KXHIGHCHI-26JUN16-B73.5,73° to 74°,73.0,74.0,1,,154860,
2026-06-16T14:00:04.507094-04:00,2026-06-16,il,KXHIGHCHI,KXHIGHCHI-26JUN16,KXHIGHCHI-26JUN16-B75.5,75° to 76°,75.0,76.0,65,64,37,
2026-06-16T14:00:04.507094-04:00,2026-06-16,il,KXHIGHCHI,KXHIGHCHI-26JUN16,KXHIGHCHI-26JUN16-B77.5,77° to 78°,77.0,78.0,31,26,95,
2026-06-16T14:00:04.507094-04:00,2026-06-16,il,KXHIGHCHI,KXHIGHCHI-26JUN16,KXHIGHCHI-26JUN16-T78,79° or above,79.0,,3,2,22,
2026-06-16T14:00:04.507094-04:00,2026-06-16,tx,KXHIGHAUS,KXHIGHAUS-26JUN16,KXHIGHAUS-26JUN16-T84,83° or below,,83.0,1,,72963,
2026-06-16T14:00:04.507094-04:00,2026-06-16,tx,KXHIGHAUS,KXHIGHAUS-26JUN16,KXHIGHAUS-26JUN16-B84.5,84° to 85°,84.0,85.0,1,,71538,
2026-06-16T14:00:04.507094-04:00,2026-06-16,tx,KXHIGHAUS,KXHIGHAUS-26JUN16,KXHIGHAUS-26JUN16-B86.5,86° to 87°,86.0,87.0,1,,144222,
2026-06-16T14:00:04.507094-04:00,2026-06-16,tx,KXHIGHAUS,KXHIGHAUS-26JUN16,KXHIGHAUS-26JUN16-B88.5,88° to 89°,88.0,89.0,50,44,2,
2026-06-16T14:00:04.507094-04:00,2026-06-16,tx,KXHIGHAUS,KXHIGHAUS-26JUN16,KXHIGHAUS-26JUN16-B90.5,90° to 91°,90.0,91.0,44,34,32,
2026-06-16T14:00:04.507094-04:00,2026-06-16,tx,KXHIGHAUS,KXHIGHAUS-26JUN16,KXHIGHAUS-26JUN16-T91,92° or above,92.0,,7,6,6,
2026-06-16T14:00:04.507094-04:00,2026-06-16,fl,KXHIGHMIA,KXHIGHMIA-26JUN16,KXHIGHMIA-26JUN16-T88,87° or below,,87.0,1,,203061,
2026-06-16T14:00:04.507094-04:00,2026-06-16,fl,KXHIGHMIA,KXHIGHMIA-26JUN16,KXHIGHMIA-26JUN16-B88.5,88° to 89°,88.0,89.0,1,,217614,
2026-06-16T14:00:04.507094-04:00,2026-06-16,fl,KXHIGHMIA,KXHIGHMIA-26JUN16,KXHIGHMIA-26JUN16-B90.5,90° to 91°,90.0,91.0,1,,72866,
2026-06-16T14:00:04.507094-04:00,2026-06-16,fl,KXHIGHMIA,KXHIGHMIA-26JUN16,KXHIGHMIA-26JUN16-B92.5,92° to 93°,92.0,93.0,1,,188996,
2026-06-16T14:00:04.507094-04:00,2026-06-16,fl,KXHIGHMIA,KXHIGHMIA-26JUN16,KXHIGHMIA-26JUN16-B94.5,94° to 95°,94.0,95.0,86,85,95,
2026-06-16T14:00:04.507094-04:00,2026-06-16,fl,KXHIGHMIA,KXHIGHMIA-26JUN16,KXHIGHMIA-26JUN16-T95,96° or above,96.0,,18,15,5,
2026-06-16T14:30:04.415229-04:00,2026-06-16,ny,KXHIGHNY,KXHIGHNY-26JUN16,KXHIGHNY-26JUN16-T75,74° or below,,74.0,1,,130152,
2026-06-16T14:30:04.415229-04:00,2026-06-16,ny,KXHIGHNY,KXHIGHNY-26JUN16,KXHIGHNY-26JUN16-B75.5,75° to 76°,75.0,76.0,78,76,33,
2026-06-16T14:30:04.415229-04:00,2026-06-16,ny,KXHIGHNY,KXHIGHNY-26JUN16,KXHIGHNY-26JUN16-B77.5,77° to 78°,77.0,78.0,21,20,2,
2026-06-16T14:30:04.415229-04:00,2026-06-16,ny,KXHIGHNY,KXHIGHNY-26JUN16,KXHIGHNY-26JUN16-B79.5,79° to 80°,79.0,80.0,2,1,41,
2026-06-16T14:30:04.415229-04:00,2026-06-16,ny,KXHIGHNY,KXHIGHNY-26JUN16,KXHIGHNY-26JUN16-B81.5,81° to 82°,81.0,82.0,1,,8532,
2026-06-16T14:30:04.415229-04:00,2026-06-16,ny,KXHIGHNY,KXHIGHNY-26JUN16,KXHIGHNY-26JUN16-T82,83° or above,83.0,,1,,7695,
2026-06-16T14:30:04.415229-04:00,2026-06-16,il,KXHIGHCHI,KXHIGHCHI-26JUN16,KXHIGHCHI-26JUN16-T71,70° or below,,70.0,1,,127715,
2026-06-16T14:30:04.415229-04:00,2026-06-16,il,KXHIGHCHI,KXHIGHCHI-26JUN16,KXHIGHCHI-26JUN16-B71.5,71° to 72°,71.0,72.0,1,,181465,
2026-06-16T14:30:04.415229-04:00,2026-06-16,il,KXHIGHCHI,KXHIGHCHI-26JUN16,KXHIGHCHI-26JUN16-B73.5,73° to 74°,73.0,74.0,1,,170312,
2026-06-16T14:30:04.415229-04:00,2026-06-16,il,KXHIGHCHI,KXHIGHCHI-26JUN16,KXHIGHCHI-26JUN16-B75.5,75° to 76°,75.0,76.0,90,89,23,
2026-06-16T14:30:04.415229-04:00,2026-06-16,il,KXHIGHCHI,KXHIGHCHI-26JUN16,KXHIGHCHI-26JUN16-B77.5,77° to 78°,77.0,78.0,12,11,4,
2026-06-16T14:30:04.415229-04:00,2026-06-16,il,KXHIGHCHI,KXHIGHCHI-26JUN16,KXHIGHCHI-26JUN16-T78,79° or above,79.0,,1,,303,
2026-06-16T14:30:04.415229-04:00,2026-06-16,tx,KXHIGHAUS,KXHIGHAUS-26JUN16,KXHIGHAUS-26JUN16-T84,83° or below,,83.0,1,,72629,
2026-06-16T14:30:04.415229-04:00,2026-06-16,tx,KXHIGHAUS,KXHIGHAUS-26JUN16,KXHIGHAUS-26JUN16-B84.5,84° to 85°,84.0,85.0,1,,71142,
2026-06-16T14:30:04.415229-04:00,2026-06-16,tx,KXHIGHAUS,KXHIGHAUS-26JUN16,KXHIGHAUS-26JUN16-B86.5,86° to 87°,86.0,87.0,1,,150473,
2026-06-16T14:30:04.415229-04:00,2026-06-16,tx,KXHIGHAUS,KXHIGHAUS-26JUN16,KXHIGHAUS-26JUN16-B88.5,88° to 89°,88.0,89.0,35,30,8,
2026-06-16T14:30:04.415229-04:00,2026-06-16,tx,KXHIGHAUS,KXHIGHAUS-26JUN16,KXHIGHAUS-26JUN16-B90.5,90° to 91°,90.0,91.0,60,59,23,
2026-06-16T14:30:04.415229-04:00,2026-06-16,tx,KXHIGHAUS,KXHIGHAUS-26JUN16,KXHIGHAUS-26JUN16-T91,92° or above,92.0,,12,7,4,
2026-06-16T14:30:04.415229-04:00,2026-06-16,fl,KXHIGHMIA,KXHIGHMIA-26JUN16,KXHIGHMIA-26JUN16-T88,87° or below,,87.0,1,,203156,
2026-06-16T14:30:04.415229-04:00,2026-06-16,fl,KXHIGHMIA,KXHIGHMIA-26JUN16,KXHIGHMIA-26JUN16-B88.5,88° to 89°,88.0,89.0,1,,217714,
2026-06-16T14:30:04.415229-04:00,2026-06-16,fl,KXHIGHMIA,KXHIGHMIA-26JUN16,KXHIGHMIA-26JUN16-B90.5,90° to 91°,90.0,91.0,1,,71162,
2026-06-16T14:30:04.415229-04:00,2026-06-16,fl,KXHIGHMIA,KXHIGHMIA-26JUN16,KXHIGHMIA-26JUN16-B92.5,92° to 93°,92.0,93.0,1,,187149,
2026-06-16T14:30:04.415229-04:00,2026-06-16,fl,KXHIGHMIA,KXHIGHMIA-26JUN16,KXHIGHMIA-26JUN16-B94.5,94° to 95°,94.0,95.0,82,76,16,
2026-06-16T14:30:04.415229-04:00,2026-06-16,fl,KXHIGHMIA,KXHIGHMIA-26JUN16,KXHIGHMIA-26JUN16-T95,96° or above,96.0,,25,20,26,
2026-06-16T15:00:32.225255-04:00,2026-06-16,ny,KXHIGHNY,KXHIGHNY-26JUN16,KXHIGHNY-26JUN16-T75,74° or below,,74.0,1,,135323,
2026-06-16T15:00:32.225255-04:00,2026-06-16,ny,KXHIGHNY,KXHIGHNY-26JUN16,KXHIGHNY-26JUN16-B75.5,75° to 76°,75.0,76.0,84,82,6,
2026-06-16T15:00:32.225255-04:00,2026-06-16,ny,KXHIGHNY,KXHIGHNY-26JUN16,KXHIGHNY-26JUN16-B77.5,77° to 78°,77.0,78.0,20,17,10,
2026-06-16T15:00:32.225255-04:00,2026-06-16,ny,KXHIGHNY,KXHIGHNY-26JUN16,KXHIGHNY-26JUN16-B79.5,79° to 80°,79.0,80.0,1,,132,
2026-06-16T15:00:32.225255-04:00,2026-06-16,ny,KXHIGHNY,KXHIGHNY-26JUN16,KXHIGHNY-26JUN16-B81.5,81° to 82°,81.0,82.0,1,,8382,
2026-06-16T15:00:32.225255-04:00,2026-06-16,ny,KXHIGHNY,KXHIGHNY-26JUN16,KXHIGHNY-26JUN16-T82,83° or above,83.0,,1,,13614,
2026-06-16T15:00:32.225255-04:00,2026-06-16,il,KXHIGHCHI,KXHIGHCHI-26JUN16,KXHIGHCHI-26JUN16-T71,70° or below,,70.0,1,,127725,
2026-06-16T15:00:32.225255-04:00,2026-06-16,il,KXHIGHCHI,KXHIGHCHI-26JUN16,KXHIGHCHI-26JUN16-B71.5,71° to 72°,71.0,72.0,1,,181378,
2026-06-16T15:00:32.225255-04:00,2026-06-16,il,KXHIGHCHI,KXHIGHCHI-26JUN16,KXHIGHCHI-26JUN16-B73.5,73° to 74°,73.0,74.0,1,,170223,
2026-06-16T15:00:32.225255-04:00,2026-06-16,il,KXHIGHCHI,KXHIGHCHI-26JUN16,KXHIGHCHI-26JUN16-B75.5,75° to 76°,75.0,76.0,93,90,85,
2026-06-16T15:00:32.225255-04:00,2026-06-16,il,KXHIGHCHI,KXHIGHCHI-26JUN16,KXHIGHCHI-26JUN16-B77.5,77° to 78°,77.0,78.0,12,8,4,
2026-06-16T15:00:32.225255-04:00,2026-06-16,il,KXHIGHCHI,KXHIGHCHI-26JUN16,KXHIGHCHI-26JUN16-T78,79° or above,79.0,,1,,29,
2026-06-16T15:00:32.225255-04:00,2026-06-16,tx,KXHIGHAUS,KXHIGHAUS-26JUN16,KXHIGHAUS-26JUN16-T84,83° or below,,83.0,1,,72629,
2026-06-16T15:00:32.225255-04:00,2026-06-16,tx,KXHIGHAUS,KXHIGHAUS-26JUN16,KXHIGHAUS-26JUN16-B84.5,84° to 85°,84.0,85.0,1,,71142,
2026-06-16T15:00:32.225255-04:00,2026-06-16,tx,KXHIGHAUS,KXHIGHAUS-26JUN16,KXHIGHAUS-26JUN16-B86.5,86° to 87°,86.0,87.0,1,,167379,
2026-06-16T15:00:32.225255-04:00,2026-06-16,tx,KXHIGHAUS,KXHIGHAUS-26JUN16,KXHIGHAUS-26JUN16-B88.5,88° to 89°,88.0,89.0,30,26,5,
2026-06-16T15:00:32.225255-04:00,2026-06-16,tx,KXHIGHAUS,KXHIGHAUS-26JUN16,KXHIGHAUS-26JUN16-B90.5,90° to 91°,90.0,91.0,62,61,1,
2026-06-16T15:00:32.225255-04:00,2026-06-16,tx,KXHIGHAUS,KXHIGHAUS-26JUN16,KXHIGHAUS-26JUN16-T91,92° or above,92.0,,14,13,16,
2026-06-16T15:00:32.225255-04:00,2026-06-16,fl,KXHIGHMIA,KXHIGHMIA-26JUN16,KXHIGHMIA-26JUN16-T88,87° or below,,87.0,1,,203182,
2026-06-16T15:00:32.225255-04:00,2026-06-16,fl,KXHIGHMIA,KXHIGHMIA-26JUN16,KXHIGHMIA-26JUN16-B88.5,88° to 89°,88.0,89.0,1,,217736,
2026-06-16T15:00:32.225255-04:00,2026-06-16,fl,KXHIGHMIA,KXHIGHMIA-26JUN16,KXHIGHMIA-26JUN16-B90.5,90° to 91°,90.0,91.0,1,,70924,
2026-06-16T15:00:32.225255-04:00,2026-06-16,fl,KXHIGHMIA,KXHIGHMIA-26JUN16,KXHIGHMIA-26JUN16-B92.5,92° to 93°,92.0,93.0,1,,185396,
2026-06-16T15:00:32.225255-04:00,2026-06-16,fl,KXHIGHMIA,KXHIGHMIA-26JUN16,KXHIGHMIA-26JUN16-B94.5,94° to 95°,94.0,95.0,92,90,186,
2026-06-16T15:00:32.225255-04:00,2026-06-16,fl,KXHIGHMIA,KXHIGHMIA-26JUN16,KXHIGHMIA-26JUN16-T95,96° or above,96.0,,11,9,8,
2026-06-16T15:30:04.362044-04:00,2026-06-16,ny,KXHIGHNY,KXHIGHNY-26JUN16,KXHIGHNY-26JUN16-T75,74° or below,,74.0,1,,136236,
2026-06-16T15:30:04.362044-04:00,2026-06-16,ny,KXHIGHNY,KXHIGHNY-26JUN16,KXHIGHNY-26JUN16-B75.5,75° to 76°,75.0,76.0,79,78,32,
2026-06-16T15:30:04.362044-04:00,2026-06-16,ny,KXHIGHNY,KXHIGHNY-26JUN16,KXHIGHNY-26JUN16-B77.5,77° to 78°,77.0,78.0,21,18,29,
2026-06-16T15:30:04.362044-04:00,2026-06-16,ny,KXHIGHNY,KXHIGHNY-26JUN16,KXHIGHNY-26JUN16-B79.5,79° to 80°,79.0,80.0,1,,2482,
