run_ts,trade_date,city,decision_role,bandit_mode,actual_tmax,selected_action,applied_action,mode_forecast_pred,mode_blend_pred,mode_lstm_pred,error_forecast,error_blend,error_lstm,reward_forecast,reward_blend,reward_lstm,reward_chosen,condition_token,condition_label,sky_label,mean_cloud_cover,vote_entropy,provider_count,updated_actions_json,feature_vector_json
2026-06-07T10:30:06.030031+00:00,2026-06-06,fl,trade,live,87.0000,blend,blend,84.5043,85.4769,,2.4957,1.5231,,0.750430,0.847690,,0.847690,partly_cloudy,Partially cloudy,sunny,31.6118,0.846570,8,"[""blend"", ""forecast""]","[0.0, 0.0, 0.0, 1.0, 0.43167285, -0.90203024, 0.125, 1.0, 0.31611806, 0.84657008, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
2026-06-07T10:30:06.030031+00:00,2026-06-06,il,trade,live,87.0000,blend,forecast,83.6172,83.7586,,3.3828,3.2414,,0.661720,0.675860,,0.661720,rain,"Rain, Partially cloudy",mixed,41.7153,0.752658,8,"[""blend"", ""forecast""]","[0.0, 1.0, 0.0, 0.0, 0.43167285, -0.90203024, 0.36214099, 1.0, 0.41715342, 0.75265813, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-06-07T10:30:06.030031+00:00,2026-06-06,ny,trade,live,87.0000,forecast,forecast,90.7977,90.5505,,3.7977,3.5505,,0.620230,0.644950,,0.620230,rain,"Rain, Partially cloudy",sunny,25.9782,0.193083,7,"[""blend"", ""forecast""]","[1.0, 0.0, 0.0, 0.0, 0.43167285, -0.90203024, 0.35511279, 0.875, 0.25978208, 0.19308251, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
2026-06-07T10:30:06.030031+00:00,2026-06-06,tx,trade,live,92.0000,blend,forecast,88.4435,89.7143,,3.5565,2.2857,,0.644350,0.771430,,0.644350,rain,"Rain, Partially cloudy",cloudy,68.5769,0.823781,8,"[""blend"", ""forecast""]","[0.0, 0.0, 1.0, 0.0, 0.43167285, -0.90203024, 0.30282426, 1.0, 0.6857689, 0.82378092, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2026-06-08T10:30:08.263706+00:00,2026-06-07,fl,trade,live,89.0000,blend,blend,86.8948,88.0641,,2.1052,0.9359,,0.789480,0.906410,,0.906410,partly_cloudy,Partially cloudy,cloudy,71.1582,0.824242,8,"[""blend"", ""forecast""]","[0.0, 0.0, 0.0, 1.0, 0.4161247, -0.90930756, 0.115, 1.0, 0.71158245, 0.8242421, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2026-06-08T10:30:08.263706+00:00,2026-06-07,il,trade,live,83.0000,blend,blend,81.8055,81.8349,,1.1945,1.1651,,0.880550,0.883490,,0.883490,partly_cloudy,Partially cloudy,mixed,60.8417,0.804021,8,"[""blend"", ""forecast""]","[0.0, 1.0, 0.0, 0.0, 0.4161247, -0.90930756, 0.15894863, 1.0, 0.60841706, 0.80402111, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-06-08T10:30:08.263706+00:00,2026-06-07,ny,trade,live,81.0000,forecast,forecast,84.7441,84.2547,,3.7441,3.2547,,0.625590,0.674530,,0.625590,clear,Clear,sunny,17.7198,0.561276,8,"[""blend"", ""forecast""]","[1.0, 0.0, 0.0, 0.0, 0.4161247, -0.90930756, 0.17279563, 1.0, 0.17719799, 0.56127575, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
2026-06-08T10:30:08.263706+00:00,2026-06-07,tx,trade,live,91.0000,blend,forecast,88.4874,89.8446,,2.5126,1.1554,,0.748740,0.884460,,0.748740,rain,"Rain, Partially cloudy",cloudy,83.1761,0.668487,8,"[""blend"", ""forecast""]","[0.0, 0.0, 1.0, 0.0, 0.4161247, -0.90930756, 0.25562823, 1.0, 0.83176084, 0.66848678, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2026-06-09T10:30:09.271714+00:00,2026-06-08,fl,trade,live,91.0000,blend,blend,88.3668,89.6027,,2.6332,1.3973,,0.736680,0.860270,,0.860270,partly_cloudy,Partially cloudy,mixed,39.9087,0.733915,8,"[""blend"", ""forecast""]","[0.0, 0.0, 0.0, 1.0, 0.40045391, -0.9163169, 0.02, 1.0, 0.39908675, 0.73391484, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-06-09T10:30:09.271714+00:00,2026-06-08,il,trade,live,83.0000,blend,forecast,83.2331,83.5972,,0.2331,0.5972,,0.976690,0.940280,,0.976690,rain,"Rain, Partially cloudy",cloudy,69.8828,0.462488,8,"[""blend"", ""forecast""]","[0.0, 1.0, 0.0, 0.0, 0.40045391, -0.9163169, 0.27334617, 1.0, 0.69882805, 0.4624882, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2026-06-09T10:30:09.271714+00:00,2026-06-08,ny,trade,live,75.0000,blend,blend,77.4854,76.8431,,2.4854,1.8431,,0.751460,0.815690,,0.815690,partly_cloudy,Partially cloudy,sunny,24.9624,0.633402,7,"[""blend"", ""forecast""]","[1.0, 0.0, 0.0, 0.0, 0.40045391, -0.9163169, 0.17572937, 0.875, 0.24962376, 0.63340153, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
2026-06-09T10:30:09.271714+00:00,2026-06-08,tx,trade,live,89.0000,blend,blend,88.4456,89.8320,,0.5544,0.8320,,0.944560,0.916800,,0.916800,rain,"Rain, Partially cloudy",cloudy,65.5740,0.767971,8,"[""blend"", ""forecast""]","[0.0, 0.0, 1.0, 0.0, 0.40045391, -0.9163169, 0.21772026, 1.0, 0.65574034, 0.76797138, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2026-06-10T10:30:06.433272+00:00,2026-06-09,fl,trade,live,89.0000,blend,blend,88.1884,89.4785,,0.8116,0.4785,,0.918840,0.952150,,0.952150,partly_cloudy,Partially cloudy,mixed,54.2652,0.675373,8,"[""blend"", ""forecast""]","[0.0, 0.0, 0.0, 1.0, 0.3846651, -0.92305621, 0.095, 1.0, 0.54265196, 0.67537318, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-06-10T10:30:06.433272+00:00,2026-06-09,il,trade,live,88.0000,blend,forecast,86.2349,86.5223,,1.7651,1.4777,,0.823490,0.852230,,0.823490,rain,"Rain, Partially cloudy",mixed,58.5865,0.946070,7,"[""blend"", ""forecast""]","[0.0, 1.0, 0.0, 0.0, 0.3846651, -0.92305621, 0.2482553, 0.875, 0.58586497, 0.94606979, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-06-10T10:30:06.433272+00:00,2026-06-09,ny,trade,live,79.0000,forecast,forecast,78.5643,78.0759,,0.4357,0.9241,,0.956430,0.907590,,0.956430,clear,Clear,sunny,6.0472,0.306647,7,"[""blend"", ""forecast""]","[1.0, 0.0, 0.0, 0.0, 0.3846651, -0.92305621, 0.37178416, 0.875, 0.06047162, 0.3066466, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
2026-06-10T10:30:06.433272+00:00,2026-06-09,tx,trade,live,93.0000,blend,forecast,91.6695,92.5135,,1.3305,0.4865,,0.866950,0.951350,,0.866950,partly_cloudy,Partially cloudy,mixed,51.9035,0.625553,8,"[""blend"", ""forecast""]","[0.0, 0.0, 1.0, 0.0, 0.3846651, -0.92305621, 0.32152693, 1.0, 0.51903501, 0.62555285, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-06-11T10:30:07.885377+00:00,2026-06-10,fl,trade,live,88.0000,blend,blend,86.7707,88.1407,,1.2293,0.1407,,0.877070,0.985930,,0.985930,partly_cloudy,Partially cloudy,mixed,55.2178,0.675846,8,"[""blend"", ""forecast""]","[0.0, 0.0, 0.0, 1.0, 0.36876293, -0.92952348, 0.1510356, 1.0, 0.55217846, 0.67584586, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-06-11T10:30:07.885377+00:00,2026-06-10,il,trade,live,91.0000,blend,blend,90.7795,91.1076,,0.2205,0.1076,,0.977950,0.989240,,0.989240,rain,"Rain, Partially cloudy",mixed,50.6396,0.971969,8,"[""blend"", ""forecast""]","[0.0, 1.0, 0.0, 0.0, 0.36876293, -0.92952348, 0.1775, 1.0, 0.50639619, 0.97196858, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-06-11T10:30:07.885377+00:00,2026-06-10,ny,trade,live,82.0000,forecast,forecast,81.8023,81.1816,,0.1977,0.8184,,0.980230,0.918160,,0.980230,partly_cloudy,Partially cloudy,mixed,48.4570,0.382271,8,"[""blend"", ""forecast""]","[1.0, 0.0, 0.0, 0.0, 0.36876293, -0.92952348, 0.37988268, 1.0, 0.48456976, 0.38227092, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-06-11T10:30:07.885377+00:00,2026-06-10,tx,trade,live,91.0000,blend,blend,91.7850,92.6463,,0.7850,1.6463,,0.921500,0.835370,,0.835370,partly_cloudy,Partially cloudy,mixed,54.4474,0.719630,8,"[""blend"", ""forecast""]","[0.0, 0.0, 1.0, 0.0, 0.36876293, -0.92952348, 0.17925024, 1.0, 0.54447413, 0.71963038, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-06-12T10:30:07.987466+00:00,2026-06-11,fl,trade,live,90.0000,forecast,forecast,88.2126,89.6372,,1.7874,0.3628,,0.821260,0.963720,,0.821260,partly_cloudy,Partially cloudy,mixed,46.9664,0.770572,8,"[""blend"", ""forecast""]","[0.0, 0.0, 0.0, 1.0, 0.35275209, -0.93571682, 0.22436788, 1.0, 0.4696644, 0.77057189, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-06-12T10:30:07.987466+00:00,2026-06-11,il,trade,live,82.0000,forecast,forecast,82.0308,81.9949,,0.0308,0.0051,,0.996920,0.999490,,0.996920,other,other,mixed,60.3556,0.777566,8,"[""blend"", ""forecast""]","[0.0, 1.0, 0.0, 0.0, 0.35275209, -0.93571682, 0.2264598, 1.0, 0.60355613, 0.77756603, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
2026-06-12T10:30:07.987466+00:00,2026-06-11,ny,trade,live,91.0000,forecast,forecast,94.3571,93.7896,,3.3571,2.7896,,0.664290,0.721040,,0.664290,partly_cloudy,Partially cloudy,mixed,43.5859,0.405835,8,"[""blend"", ""forecast""]","[1.0, 0.0, 0.0, 0.0, 0.35275209, -0.93571682, 0.27714639, 1.0, 0.43585947, 0.40583526, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-06-12T10:30:07.987466+00:00,2026-06-11,tx,trade,live,93.0000,blend,blend,93.4230,94.2786,,0.4230,1.2786,,0.957700,0.872140,,0.872140,partly_cloudy,Partially cloudy,mixed,53.0300,0.641276,8,"[""blend"", ""forecast""]","[0.0, 0.0, 1.0, 0.0, 0.35275209, -0.93571682, 0.24865225, 1.0, 0.53029951, 0.64127571, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-06-13T10:30:07.415532+00:00,2026-06-12,fl,trade,live,91.0000,blend,blend,89.8079,91.2899,,1.1921,0.2899,,0.880790,0.971010,,0.971010,partly_cloudy,Partially cloudy,mixed,50.7278,0.667934,8,"[""blend"", ""forecast""]","[0.0, 0.0, 0.0, 1.0, 0.33663728, -0.9416344, 0.18960518, 1.0, 0.50727831, 0.66793417, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-06-13T10:30:07.415532+00:00,2026-06-12,il,trade,live,82.0000,blend,blend,78.1999,78.1706,,3.8001,3.8294,,0.619990,0.617060,,0.617060,other,other,sunny,12.6932,0.819382,8,"[""blend"", ""forecast""]","[0.0, 1.0, 0.0, 0.0, 0.33663728, -0.9416344, 0.18500522, 1.0, 0.12693231, 0.8193817, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
2026-06-13T10:30:07.415532+00:00,2026-06-12,ny,trade,live,90.0000,blend,blend,94.7863,94.0149,,4.7863,4.0149,,0.521370,0.598510,,0.598510,rain,"Rain, Partially cloudy",mixed,58.8644,0.319401,8,"[""blend"", ""forecast""]","[1.0, 0.0, 0.0, 0.0, 0.33663728, -0.9416344, 0.18981406, 1.0, 0.58864434, 0.31940051, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-06-13T10:30:07.415532+00:00,2026-06-12,tx,trade,live,95.0000,blend,forecast,91.1870,91.9671,,3.8130,3.0329,,0.618700,0.696710,,0.618700,partly_cloudy,Partially cloudy,cloudy,67.9309,0.661810,8,"[""blend"", ""forecast""]","[0.0, 0.0, 1.0, 0.0, 0.33663728, -0.9416344, 0.34564816, 1.0, 0.67930905, 0.66181043, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2026-06-14T10:30:08.785249+00:00,2026-06-13,fl,trade,live,91.0000,blend,blend,90.1118,91.5263,,0.8882,0.5263,,0.911180,0.947370,,0.947370,partly_cloudy,Partially cloudy,mixed,45.9335,0.612990,8,"[""blend"", ""forecast""]","[0.0, 0.0, 0.0, 1.0, 0.32042327, -0.94727447, 0.2215921, 1.0, 0.45933547, 0.61299006, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-06-14T10:30:08.785249+00:00,2026-06-13,il,trade,live,83.0000,forecast,forecast,85.7517,85.7923,,2.7517,2.7923,,0.724830,0.720770,,0.724830,other,other,mixed,55.8744,0.632372,8,"[""blend"", ""forecast""]","[0.0, 1.0, 0.0, 0.0, 0.32042327, -0.94727447, 0.25741747, 1.0, 0.55874374, 0.63237168, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
2026-06-14T10:30:08.785249+00:00,2026-06-13,ny,trade,live,85.0000,blend,forecast,89.0992,88.5834,,4.0992,3.5834,,0.590080,0.641660,,0.590080,clear,Clear,sunny,10.3052,0.234199,8,"[""blend"", ""forecast""]","[1.0, 0.0, 0.0, 0.0, 0.32042327, -0.94727447, 0.32004107, 1.0, 0.10305164, 0.23419946, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
2026-06-14T10:30:08.785249+00:00,2026-06-13,tx,trade,live,94.0000,blend,forecast,93.0487,93.8862,,0.9513,0.1138,,0.904870,0.988620,,0.904870,partly_cloudy,Partially cloudy,mixed,41.8100,0.641745,8,"[""blend"", ""forecast""]","[0.0, 0.0, 1.0, 0.0, 0.32042327, -0.94727447, 0.33256495, 1.0, 0.41809993, 0.64174541, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-06-15T10:30:04.270034+00:00,2026-06-14,fl,trade,live,93.0000,blend,forecast,93.0058,94.3372,,0.0058,1.3372,,0.999420,0.866280,,0.999420,partly_cloudy,Partially cloudy,mixed,35.3603,0.662294,8,"[""blend"", ""forecast""]","[0.0, 0.0, 0.0, 1.0, 0.30411483, -0.95263538, 0.27379036, 1.0, 0.35360294, 0.66229423, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-06-15T10:30:04.270034+00:00,2026-06-14,il,trade,live,71.0000,forecast,forecast,68.7612,68.8995,,2.2388,2.1005,,0.776120,0.789950,,0.776120,other,other,mixed,44.7144,0.457366,8,"[""blend"", ""forecast""]","[0.0, 1.0, 0.0, 0.0, 0.30411483, -0.95263538, 0.3819377, 1.0, 0.44714433, 0.45736581, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
2026-06-15T10:30:04.270034+00:00,2026-06-14,ny,trade,live,87.0000,blend,forecast,89.0683,88.3240,,2.0683,1.3240,,0.793170,0.867600,,0.793170,rain,"Rain, Partially cloudy",mixed,41.9286,0.158098,8,"[""blend"", ""forecast""]","[1.0, 0.0, 0.0, 0.0, 0.30411483, -0.95263538, 0.33158447, 1.0, 0.41928616, 0.15809791, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-06-15T10:30:04.270034+00:00,2026-06-14,tx,trade,live,92.0000,blend,forecast,89.4181,90.9045,,2.5819,1.0955,,0.741810,0.890450,,0.741810,rain,"Rain, Partially cloudy",cloudy,65.3602,0.633631,8,"[""blend"", ""forecast""]","[0.0, 0.0, 1.0, 0.0, 0.30411483, -0.95263538, 0.25909371, 1.0, 0.65360208, 0.63363079, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2026-06-16T10:30:09.314787+00:00,2026-06-15,fl,trade,live,95.0000,blend,forecast,92.5952,94.1592,,2.4048,0.8408,,0.759520,0.915920,,0.759520,rain,"Rain, Partially cloudy",mixed,55.9449,0.427795,8,"[""blend"", ""forecast""]","[0.0, 0.0, 0.0, 1.0, 0.28771677, -0.95771554, 0.25325885, 1.0, 0.55944901, 0.42779538, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-06-16T10:30:09.314787+00:00,2026-06-15,il,trade,live,76.0000,blend,blend,76.0024,76.2010,,0.0024,0.2010,,0.999760,0.979900,,0.979900,other,other,mixed,39.0656,0.711530,8,"[""blend"", ""forecast""]","[0.0, 1.0, 0.0, 0.0, 0.28771677, -0.95771554, 0.16487963, 1.0, 0.39065615, 0.71153009, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
2026-06-16T10:30:09.314787+00:00,2026-06-15,ny,trade,live,74.0000,blend,forecast,79.8170,79.0910,,5.8170,5.0910,,0.418300,0.490900,,0.418300,rain,"Rain, Partially cloudy",mixed,42.4049,0.261844,8,"[""blend"", ""forecast""]","[1.0, 0.0, 0.0, 0.0, 0.28771677, -0.95771554, 0.23984866, 1.0, 0.42404921, 0.26184411, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-06-16T10:30:09.314787+00:00,2026-06-15,tx,trade,live,84.0000,blend,forecast,81.1915,82.6608,,2.8085,1.3392,,0.719150,0.866080,,0.719150,rain,"Rain, Partially cloudy",cloudy,76.0314,0.565723,8,"[""blend"", ""forecast""]","[0.0, 0.0, 1.0, 0.0, 0.28771677, -0.95771554, 0.35042614, 1.0, 0.76031372, 0.56572333, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2026-06-17T10:30:06.677340+00:00,2026-06-16,fl,trade,live,95.0000,blend,blend,92.4504,93.6764,,2.5496,1.3236,,0.745040,0.867640,,0.867640,partly_cloudy,Partially cloudy,mixed,36.4991,0.611754,8,"[""blend"", ""forecast""]","[0.0, 0.0, 0.0, 1.0, 0.27123391, -0.96251346, 0.20101908, 1.0, 0.36499072, 0.61175426, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-06-17T10:30:06.677340+00:00,2026-06-16,il,trade,live,77.0000,blend,blend,75.3547,75.5706,,1.6453,1.4294,,0.835470,0.857060,,0.857060,other,other,mixed,48.5623,0.616485,8,"[""blend"", ""forecast""]","[0.0, 1.0, 0.0, 0.0, 0.27123391, -0.96251346, 0.23726551, 1.0, 0.48562292, 0.61648466, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
2026-06-17T10:30:06.677340+00:00,2026-06-16,ny,trade,live,76.0000,blend,forecast,78.0158,77.5516,,2.0158,1.5516,,0.798420,0.844840,,0.798420,clear,Clear,sunny,8.3751,0.081282,8,"[""blend"", ""forecast""]","[1.0, 0.0, 0.0, 0.0, 0.27123391, -0.96251346, 0.29920791, 1.0, 0.08375071, 0.0812824, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
2026-06-17T10:30:06.677340+00:00,2026-06-16,tx,trade,live,91.0000,blend,blend,85.4846,86.9338,,5.5154,4.0662,,0.448460,0.593380,,0.593380,rain,"Rain, Partially cloudy",mixed,53.2414,0.829972,8,"[""blend"", ""forecast""]","[0.0, 0.0, 1.0, 0.0, 0.27123391, -0.96251346, 0.0, 1.0, 0.5324138, 0.82997212, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-06-18T10:30:04.291897+00:00,2026-06-17,fl,trade,live,94.0000,blend,blend,92.6913,93.8953,,1.3087,0.1047,,0.869130,0.989530,,0.989530,partly_cloudy,Partially cloudy,mixed,52.5837,0.723036,8,"[""blend"", ""forecast""]","[0.0, 0.0, 0.0, 1.0, 0.25467112, -0.96702772, 0.20406611, 1.0, 0.52583728, 0.7230359, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-06-18T10:30:04.291897+00:00,2026-06-17,il,trade,live,71.0000,blend,forecast,66.8128,67.1172,,4.1872,3.8828,,0.581280,0.611720,,0.581280,other,other,mixed,62.9402,0.518664,8,"[""blend"", ""forecast""]","[0.0, 1.0, 0.0, 0.0, 0.25467112, -0.96702772, 0.274, 1.0, 0.62940232, 0.51866429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
2026-06-18T10:30:04.291897+00:00,2026-06-17,ny,trade,live,78.0000,forecast,forecast,78.0315,77.5134,,0.0315,0.4866,,0.996850,0.951340,,0.996850,partly_cloudy,Partially cloudy,sunny,32.5913,0.125818,8,"[""blend"", ""forecast""]","[1.0, 0.0, 0.0, 0.0, 0.25467112, -0.96702772, 0.23842569, 1.0, 0.32591332, 0.12581763, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
2026-06-18T10:30:04.291897+00:00,2026-06-17,tx,trade,live,90.0000,blend,blend,90.7006,91.5674,,0.7006,1.5674,,0.929940,0.843260,,0.843260,partly_cloudy,Partially cloudy,mixed,43.6944,0.671559,8,"[""blend"", ""forecast""]","[0.0, 0.0, 1.0, 0.0, 0.25467112, -0.96702772, 0.21353021, 1.0, 0.4369445, 0.67155905, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-06-19T10:30:08.009647+00:00,2026-06-18,fl,trade,live,93.0000,blend,blend,92.8504,94.0311,,0.1496,1.0311,,0.985040,0.896890,,0.896890,partly_cloudy,Partially cloudy,mixed,45.6667,0.711633,8,"[""blend"", ""forecast""]","[0.0, 0.0, 0.0, 1.0, 0.23803328, -0.971257, 0.23002138, 1.0, 0.45666677, 0.71163255, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-06-19T10:30:08.009647+00:00,2026-06-18,il,trade,live,73.0000,blend,blend,72.2439,72.6941,,0.7561,0.3059,,0.924390,0.969410,,0.969410,partly_cloudy,Partially cloudy,mixed,36.4821,0.811744,8,"[""blend"", ""forecast""]","[0.0, 1.0, 0.0, 0.0, 0.23803328, -0.971257, 0.015, 1.0, 0.36482064, 0.81174433, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-06-19T10:30:08.009647+00:00,2026-06-18,ny,trade,live,86.0000,blend,forecast,90.7702,90.4326,,4.7702,4.4326,,0.522980,0.556740,,0.522980,partly_cloudy,Partially cloudy,mixed,55.3475,0.238107,8,"[""blend"", ""forecast""]","[1.0, 0.0, 0.0, 0.0, 0.23803328, -0.971257, 0.31148868, 1.0, 0.55347546, 0.23810715, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-06-19T10:30:08.009647+00:00,2026-06-18,tx,trade,live,97.0000,blend,blend,97.1225,97.9669,,0.1225,0.9669,,0.987750,0.903310,,0.903310,partly_cloudy,Partially cloudy,mixed,41.7487,0.553870,8,"[""blend"", ""forecast""]","[0.0, 0.0, 1.0, 0.0, 0.23803328, -0.971257, 0.19712728, 1.0, 0.41748728, 0.55386997, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-06-20T10:30:07.446595+00:00,2026-06-19,fl,trade,live,92.0000,blend,blend,92.1286,93.3113,,0.1286,1.3113,,0.987140,0.868870,,0.868870,partly_cloudy,Partially cloudy,mixed,57.4268,0.525138,8,"[""blend"", ""forecast""]","[0.0, 0.0, 0.0, 1.0, 0.22132528, -0.97520004, 0.19857215, 1.0, 0.57426757, 0.52513763, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-06-20T10:30:07.446595+00:00,2026-06-19,il,trade,live,77.0000,blend,forecast,77.6139,78.0704,,0.6139,1.0704,,0.938610,0.892960,,0.938610,rain,"Rain, Partially cloudy",sunny,21.4571,0.748149,8,"[""blend"", ""forecast""]","[0.0, 1.0, 0.0, 0.0, 0.22132528, -0.97520004, 0.24930696, 1.0, 0.21457109, 0.74814856, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
2026-06-20T10:30:07.446595+00:00,2026-06-19,ny,trade,live,81.0000,blend,forecast,83.9300,83.6038,,2.9300,2.6038,,0.707000,0.739620,,0.707000,partly_cloudy,Partially cloudy,sunny,25.8034,0.238631,8,"[""blend"", ""forecast""]","[1.0, 0.0, 0.0, 0.0, 0.22132528, -0.97520004, 0.29350067, 1.0, 0.25803389, 0.23863144, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
