timestamp,city,stid,temp,trend_10m,trend_30m,trend_1h,acceleration
2026-02-02T20:05:00+00:00,il,KMDW,26.6,26.96,26.96,-0.0,0.0,-0.0395,-0.0,2026-02-02T14:04:43-06:00
2026-02-02T20:10:00+00:00,tx,KAUS,68.0,68.0,68.74,6.48,1.8989,2.1103,4.5811,2026-02-02T14:44:19-06:00
2026-02-02T20:05:00+00:00,fl,KMIA,57.2,57.2,57.2,6.48,1.5429,1.0685,4.9371,2026-02-02T14:34:25-05:00
2026-02-02T18:51:00+00:00,ny,KNYC,33.98,33.98,33.98,0.0,3.06,2.97,-3.06,2026-02-02T14:09:33-05:00
2026-02-02T20:05:00+00:00,il,KMDW,26.6,26.96,26.96,-0.0,0.0,-0.0395,-0.0,2026-02-02T14:04:43-06:00
2026-02-02T20:10:00+00:00,tx,KAUS,68.0,68.0,68.67,6.48,1.8989,2.1103,4.5811,2026-02-02T14:44:19-06:00
2026-02-02T20:05:00+00:00,fl,KMIA,57.2,57.2,57.2,6.48,1.5429,1.0685,4.9371,2026-02-02T14:34:25-05:00
2026-02-02T18:51:00+00:00,ny,KNYC,33.98,33.98,33.98,0.0,3.06,2.97,-3.06,2026-02-02T14:09:33-05:00
2026-02-02T20:15:00+00:00,il,KMDW,26.6,26.96,26.96,0.0,0.0348,0.0093,-0.0348,2026-02-02T14:04:43-06:00
2026-02-02T20:10:00+00:00,tx,KAUS,68.0,68.0,68.58,6.6533,1.8079,2.0619,4.8454,2026-02-02T14:44:19-06:00
2026-02-02T20:10:00+00:00,fl,KMIA,57.2,57.2,57.2,4.32,1.6615,0.9996,2.6585,2026-02-02T14:34:25-05:00
2026-02-02T18:51:00+00:00,ny,KNYC,33.98,33.98,33.98,0.0,3.06,2.97,-3.06,2026-02-02T14:09:33-05:00
2026-02-02T20:15:00+00:00,il,KMDW,26.6,26.96,26.96,0.0,0.0348,0.0093,-0.0348,2026-02-02T14:04:43-06:00
2026-02-02T20:10:00+00:00,tx,KAUS,68.0,68.0,68.52,6.6533,1.8079,2.0619,4.8454,2026-02-02T14:44:19-06:00
2026-02-02T20:10:00+00:00,fl,KMIA,57.2,57.2,57.2,4.32,1.6615,0.9996,2.6585,2026-02-02T14:34:25-05:00
2026-02-02T18:51:00+00:00,ny,KNYC,33.98,33.98,33.98,0.0,3.06,2.97,-3.06,2026-02-02T14:09:33-05:00
2026-02-02T20:15:00+00:00,il,KMDW,26.6,26.96,26.96,0.0,0.0348,0.0093,-0.0348,2026-02-02T14:04:43-06:00
2026-02-02T20:10:00+00:00,tx,KAUS,68.0,68.0,68.45,6.6533,1.8079,2.0619,4.8454,2026-02-02T14:44:19-06:00
2026-02-02T20:10:00+00:00,fl,KMIA,57.2,57.2,57.2,4.32,1.6615,0.9996,2.6585,2026-02-02T14:34:25-05:00
2026-02-02T19:51:00+00:00,ny,KNYC,33.98,33.98,33.98,0.0,-0.0,1.53,0.0,2026-02-02T14:09:33-05:00
2026-02-02T20:20:00+00:00,il,KMDW,28.4,28.4,28.4,4.32,0.7189,0.1916,3.6011,2026-02-02T14:04:43-06:00
2026-02-02T20:20:00+00:00,tx,KAUS,68.0,68.0,68.34,2.16,2.5945,1.8612,-0.4345,2026-02-02T14:44:19-06:00
2026-02-02T20:25:00+00:00,fl,KMIA,57.2,57.2,57.2,-0.0,1.2953,1.077,-1.2953,2026-02-02T14:34:25-05:00
2026-02-02T19:51:00+00:00,ny,KNYC,33.98,33.98,33.98,0.0,-0.0,1.53,0.0,2026-02-02T14:09:33-05:00
2026-02-02T20:20:00+00:00,il,KMDW,28.4,28.4,28.4,4.32,0.7189,0.1916,3.6011,2026-02-02T14:04:43-06:00
2026-02-02T20:20:00+00:00,tx,KAUS,68.0,68.0,68.28,2.16,2.5945,1.8612,-0.4345,2026-02-02T14:44:19-06:00
2026-02-02T20:25:00+00:00,fl,KMIA,57.2,57.2,57.2,-0.0,1.2953,1.077,-1.2953,2026-02-02T14:34:25-05:00
2026-02-02T19:51:00+00:00,ny,KNYC,33.98,33.98,33.98,0.0,-0.0,1.53,0.0,2026-02-02T14:09:33-05:00
2026-02-02T20:20:00+00:00,il,KMDW,28.4,28.4,28.4,4.32,0.7189,0.1916,3.6011,2026-02-02T14:04:43-06:00
2026-02-02T20:20:00+00:00,tx,KAUS,68.0,68.0,68.21,2.16,2.5945,1.8612,-0.4345,2026-02-02T14:44:19-06:00
2026-02-02T20:25:00+00:00,fl,KMIA,57.2,57.2,57.2,-0.0,1.2953,1.077,-1.2953,2026-02-02T14:34:25-05:00
2026-02-02T19:51:00+00:00,ny,KNYC,33.98,33.98,33.98,0.0,-0.0,1.53,0.0,2026-02-02T14:09:33-05:00
2026-02-02T20:20:00+00:00,il,KMDW,28.4,28.4,28.4,4.32,0.7189,0.1916,3.6011,2026-02-02T14:04:43-06:00
2026-02-02T20:20:00+00:00,tx,KAUS,68.0,68.0,68.15,2.16,2.5945,1.8612,-0.4345,2026-02-02T14:44:19-06:00
2026-02-02T20:25:00+00:00,fl,KMIA,57.2,57.2,57.2,-0.0,1.2953,1.077,-1.2953,2026-02-02T14:34:25-05:00
2026-02-02T19:51:00+00:00,ny,KNYC,33.98,33.98,33.98,0.0,-0.0,1.53,0.0,2026-02-02T14:09:33-05:00
2026-02-02T20:20:00+00:00,il,KMDW,28.4,28.4,28.4,4.32,0.7189,0.1916,3.6011,2026-02-02T14:04:43-06:00
2026-02-02T20:20:00+00:00,tx,KAUS,68.0,68.0,68.09,2.16,2.5945,1.8612,-0.4345,2026-02-02T14:44:19-06:00
2026-02-02T20:25:00+00:00,fl,KMIA,57.2,57.2,57.2,-0.0,1.2953,1.077,-1.2953,2026-02-02T14:34:25-05:00
2026-02-02T19:51:00+00:00,ny,KNYC,33.98,33.98,33.98,0.0,-0.0,1.53,0.0,2026-02-02T14:09:33-05:00
2026-02-02T20:20:00+00:00,il,KMDW,28.4,28.4,28.4,4.32,0.7189,0.1916,3.6011,2026-02-02T14:04:43-06:00
2026-02-02T20:20:00+00:00,tx,KAUS,68.0,68.0,68.03,2.16,2.5945,1.8612,-0.4345,2026-02-02T14:44:19-06:00
2026-02-02T20:25:00+00:00,fl,KMIA,57.2,57.2,57.2,-0.0,1.2953,1.077,-1.2953,2026-02-02T14:34:25-05:00
2026-02-02T19:51:00+00:00,ny,KNYC,33.98,33.98,33.98,0.0,-0.0,1.53,0.0,2026-02-02T14:09:33-05:00
2026-02-02T20:30:00+00:00,il,KMDW,26.6,26.96,26.96,2.16,1.0505,0.3249,1.1095,2026-02-02T14:04:43-06:00
2026-02-02T20:30:00+00:00,tx,KAUS,68.0,68.0,68.0,2.16,2.8824,1.8822,-0.7224,2026-02-02T14:44:19-06:00
2026-02-02T20:30:00+00:00,fl,KMIA,57.2,57.2,57.2,0.0,1.7309,1.1161,-1.7309,2026-02-02T14:34:25-05:00
2026-02-02T19:51:00+00:00,ny,KNYC,33.98,33.98,33.98,0.0,-0.0,1.53,0.0,2026-02-02T14:09:33-05:00
2026-02-02T20:30:00+00:00,il,KMDW,26.6,26.96,26.96,2.16,1.0505,0.3249,1.1095,2026-02-02T14:04:43-06:00
2026-02-02T20:30:00+00:00,tx,KAUS,68.0,68.0,68.0,2.16,2.8824,1.8822,-0.7224,2026-02-02T14:44:19-06:00
2026-02-02T20:30:00+00:00,fl,KMIA,57.2,57.2,57.2,0.0,1.7309,1.1161,-1.7309,2026-02-02T14:34:25-05:00
2026-02-02T19:51:00+00:00,ny,KNYC,33.98,33.98,33.98,0.0,-0.0,1.53,0.0,2026-02-02T14:09:33-05:00
2026-02-02T20:30:00+00:00,il,KMDW,26.6,26.96,26.96,2.16,1.0505,0.3249,1.1095,2026-02-02T14:04:43-06:00
2026-02-02T20:30:00+00:00,tx,KAUS,68.0,68.0,68.0,2.16,2.8824,1.8822,-0.7224,2026-02-02T14:44:19-06:00
2026-02-02T20:30:00+00:00,fl,KMIA,57.2,57.2,57.2,0.0,1.7309,1.1161,-1.7309,2026-02-02T14:34:25-05:00
2026-02-02T19:51:00+00:00,ny,KNYC,33.98,33.98,33.98,0.0,-0.0,1.53,0.0,2026-02-02T14:09:33-05:00
2026-02-02T20:35:00+00:00,il,KMDW,26.6,26.96,26.96,-2.16,0.7952,0.2885,-2.9552,2026-02-02T14:04:43-06:00
2026-02-02T20:35:00+00:00,tx,KAUS,68.0,68.0,68.0,4.32,2.3349,1.9392,1.9851,2026-02-02T14:44:19-06:00
2026-02-02T20:35:00+00:00,fl,KMIA,57.2,57.2,57.2,-0.0,1.3499,1.1387,-1.3499,2026-02-02T14:34:25-05:00
2026-02-02T19:51:00+00:00,ny,KNYC,33.98,33.98,33.98,0.0,-0.0,1.53,0.0,2026-02-02T14:09:33-05:00
2026-02-02T20:35:00+00:00,il,KMDW,26.6,26.96,26.96,-2.16,0.7952,0.2885,-2.9552,2026-02-02T14:04:43-06:00
2026-02-02T20:35:00+00:00,tx,KAUS,68.0,68.0,68.0,4.32,2.3349,1.9392,1.9851,2026-02-02T14:44:19-06:00
2026-02-02T20:35:00+00:00,fl,KMIA,57.2,57.2,57.2,-0.0,1.3499,1.1387,-1.3499,2026-02-02T14:34:25-05:00
2026-02-02T19:51:00+00:00,ny,KNYC,33.98,33.98,33.98,0.0,-0.0,1.53,0.0,2026-02-02T14:09:33-05:00
2026-02-02T20:35:00+00:00,il,KMDW,26.6,26.96,26.96,-2.16,0.7952,0.2885,-2.9552,2026-02-02T14:04:43-06:00
2026-02-02T20:35:00+00:00,tx,KAUS,68.0,68.0,68.0,4.32,2.3349,1.9392,1.9851,2026-02-02T14:44:19-06:00
2026-02-02T20:35:00+00:00,fl,KMIA,57.2,57.2,57.2,-0.0,1.3499,1.1387,-1.3499,2026-02-02T14:34:25-05:00
2026-02-02T19:51:00+00:00,ny,KNYC,33.98,33.98,33.98,0.0,-0.0,1.53,0.0,2026-02-02T14:09:33-05:00
2026-02-02T20:40:00+00:00,il,KMDW,26.6,26.96,26.96,-6.48,0.544,0.2518,-7.024,2026-02-02T14:04:43-06:00
2026-02-02T20:40:00+00:00,tx,KAUS,68.0,68.0,68.0,-0.0,2.3553,1.9639,-2.3553,2026-02-02T14:44:19-06:00
2026-02-02T20:40:00+00:00,fl,KMIA,57.2,57.2,57.2,0.0,1.6348,1.1447,-1.6348,2026-02-02T14:34:25-05:00
2026-02-02T19:51:00+00:00,ny,KNYC,33.98,33.98,33.98,0.0,-0.0,1.53,0.0,2026-02-02T14:09:33-05:00
2026-02-02T20:40:00+00:00,il,KMDW,26.6,26.96,26.96,-6.48,0.544,0.2518,-7.024,2026-02-02T14:04:43-06:00
2026-02-02T20:40:00+00:00,tx,KAUS,68.0,68.0,68.0,-0.0,2.3553,1.9639,-2.3553,2026-02-02T14:44:19-06:00
2026-02-02T20:40:00+00:00,fl,KMIA,57.2,57.2,57.2,0.0,1.6348,1.1447,-1.6348,2026-02-02T14:34:25-05:00
2026-02-02T19:51:00+00:00,ny,KNYC,33.98,33.98,33.98,0.0,-0.0,1.53,0.0,2026-02-02T14:09:33-05:00
2026-02-02T20:40:00+00:00,il,KMDW,26.6,26.96,26.96,-6.48,0.544,0.2518,-7.024,2026-02-02T14:04:43-06:00
2026-02-02T20:40:00+00:00,tx,KAUS,68.0,68.0,68.0,-0.0,2.3553,1.9639,-2.3553,2026-02-02T14:44:19-06:00
2026-02-02T20:40:00+00:00,fl,KMIA,57.2,57.2,57.2,0.0,1.6348,1.1447,-1.6348,2026-02-02T14:34:25-05:00
2026-02-02T19:51:00+00:00,ny,KNYC,33.98,33.98,33.98,0.0,-0.0,1.53,0.0,2026-02-02T14:09:33-05:00
2026-02-02T20:45:00+00:00,il,KMDW,26.6,26.96,26.96,-4.32,0.3037,0.2151,-4.6237,2026-02-02T14:04:43-06:00
2026-02-02T20:45:00+00:00,tx,KAUS,68.0,68.0,68.0,0.0,2.2599,1.9569,-2.2599,2026-02-02T14:44:19-06:00
2026-02-02T20:45:00+00:00,fl,KMIA,57.2,57.2,57.2,0.0,1.1644,1.1346,-1.1644,2026-02-02T14:34:25-05:00
2026-02-02T19:51:00+00:00,ny,KNYC,33.98,33.98,33.98,0.0,-0.0,1.53,0.0,2026-02-02T14:09:33-05:00
2026-02-02T20:45:00+00:00,il,KMDW,26.6,26.96,26.96,-4.32,0.3037,0.2151,-4.6237,2026-02-02T14:04:43-06:00
2026-02-02T20:45:00+00:00,tx,KAUS,68.0,68.0,68.0,0.0,2.2599,1.9569,-2.2599,2026-02-02T14:44:19-06:00
2026-02-02T20:45:00+00:00,fl,KMIA,57.2,57.2,57.2,0.0,1.1644,1.1346,-1.1644,2026-02-02T14:34:25-05:00
2026-02-02T19:51:00+00:00,ny,KNYC,33.98,33.98,33.98,0.0,-0.0,1.53,0.0,2026-02-02T14:09:33-05:00
2026-02-02T20:45:00+00:00,il,KMDW,26.6,26.96,26.96,-4.32,0.3037,0.2151,-4.6237,2026-02-02T14:04:43-06:00
2026-02-02T20:45:00+00:00,tx,KAUS,68.0,68.0,68.0,0.0,2.2599,1.9569,-2.2599,2026-02-02T14:44:19-06:00
2026-02-02T20:45:00+00:00,fl,KMIA,57.2,57.2,57.2,0.0,1.1644,1.1346,-1.1644,2026-02-02T14:34:25-05:00
2026-02-02T19:51:00+00:00,ny,KNYC,33.98,33.98,33.98,0.0,-0.0,1.53,0.0,2026-02-02T14:09:33-05:00
2026-02-02T21:00:00+00:00,il,KMDW,26.6,26.96,26.96,-0.0,-0.3021,0.1804,0.3021,2026-02-02T14:04:43-06:00
2026-02-02T20:50:00+00:00,tx,KAUS,68.0,68.0,68.0,0.0,2.0634,1.9192,-2.0634,2026-02-02T14:44:19-06:00
2026-02-02T21:00:00+00:00,fl,KMIA,57.2,57.2,57.2,-0.0,-0.0,1.1147,-0.0,2026-02-02T14:34:25-05:00
2026-02-02T19:51:00+00:00,ny,KNYC,33.98,33.98,33.98,0.0,-0.0,1.53,0.0,2026-02-02T14:09:33-05:00
2026-02-02T21:00:00+00:00,il,KMDW,26.6,26.96,26.96,-0.0,-0.3021,0.1804,0.3021,2026-02-02T14:04:43-06:00
2026-02-02T20:50:00+00:00,tx,KAUS,68.0,68.0,68.0,0.0,2.0634,1.9192,-2.0634,2026-02-02T14:44:19-06:00
2026-02-02T21:00:00+00:00,fl,KMIA,57.2,57.2,57.2,-0.0,-0.0,1.1147,-0.0,2026-02-02T14:34:25-05:00
2026-02-02T19:51:00+00:00,ny,KNYC,33.98,33.98,33.98,0.0,-0.0,1.53,0.0,2026-02-02T14:09:33-05:00
2026-02-02T21:00:00+00:00,il,KMDW,26.6,26.96,26.96,-0.0,-0.3021,0.1804,0.3021,2026-02-02T14:04:43-06:00
2026-02-02T20:50:00+00:00,tx,KAUS,68.0,68.0,68.0,0.0,2.0634,1.9192,-2.0634,2026-02-02T14:44:19-06:00
2026-02-02T21:00:00+00:00,fl,KMIA,57.2,57.2,57.2,-0.0,-0.0,1.1147,-0.0,2026-02-02T14:34:25-05:00
2026-02-02T19:51:00+00:00,ny,KNYC,33.98,33.98,33.98,0.0,-0.0,1.53,0.0,2026-02-02T14:09:33-05:00
2026-02-02T21:05:00+00:00,il,KMDW,26.6,26.96,26.96,-0.0,-0.5934,0.1112,0.5934,2026-02-02T14:04:43-06:00
2026-02-02T21:00:00+00:00,tx,KAUS,68.0,68.0,68.0,-0.0,1.0681,1.6685,-1.0681,2026-02-02T14:44:19-06:00
2026-02-02T21:05:00+00:00,fl,KMIA,57.2,57.2,57.2,-0.0,0.0,1.0008,-0.0,2026-02-02T14:34:25-05:00
2026-02-02T19:51:00+00:00,ny,KNYC,33.98,33.98,33.98,0.0,-0.0,1.53,0.0,2026-02-02T14:09:33-05:00
2026-02-02T21:05:00+00:00,il,KMDW,26.6,26.96,26.96,-0.0,-0.5934,0.1112,0.5934,2026-02-02T14:04:43-06:00
2026-02-02T21:00:00+00:00,tx,KAUS,68.0,68.0,68.0,-0.0,1.0681,1.6685,-1.0681,2026-02-02T14:44:19-06:00
2026-02-02T21:05:00+00:00,fl,KMIA,57.2,57.2,57.2,-0.0,0.0,1.0008,-0.0,2026-02-02T14:34:25-05:00
2026-02-02T19:51:00+00:00,ny,KNYC,33.98,33.98,33.98,0.0,-0.0,1.53,0.0,2026-02-02T14:09:33-05:00
2026-02-02T21:05:00+00:00,il,KMDW,26.6,26.96,26.96,-0.0,-0.5934,0.1112,0.5934,2026-02-02T14:04:43-06:00
2026-02-02T21:00:00+00:00,tx,KAUS,68.0,68.0,68.0,-0.0,1.0681,1.6685,-1.0681,2026-02-02T14:44:19-06:00
2026-02-02T21:05:00+00:00,fl,KMIA,57.2,57.2,57.2,-0.0,0.0,1.0008,-0.0,2026-02-02T14:34:25-05:00
2026-02-02T20:51:00+00:00,ny,KNYC,35.06,35.06,35.06,0.0,1.08,0.54,-1.08,2026-02-02T14:09:33-05:00
2026-02-02T21:10:00+00:00,il,KMDW,26.6,26.96,26.96,-0.4332,-0.7903,0.087,0.3571,2026-02-02T14:04:43-06:00
2026-02-02T21:10:00+00:00,tx,KAUS,68.0,68.0,68.0,0.0,0.5949,1.5546,-0.5949,2026-02-02T14:44:19-06:00
2026-02-02T21:10:00+00:00,fl,KMIA,57.2,57.2,57.2,0.2166,-0.0277,0.8872,0.2443,2026-02-02T14:34:25-05:00
2026-02-02T20:51:00+00:00,ny,KNYC,35.06,35.06,35.06,0.0,1.08,0.54,-1.08,2026-02-02T14:09:33-05:00
2026-02-02T21:10:00+00:00,il,KMDW,26.6,26.96,26.96,-0.4332,-0.7903,0.087,0.3571,2026-02-02T14:04:43-06:00
2026-02-02T21:10:00+00:00,tx,KAUS,68.0,68.0,68.0,0.0,0.5949,1.5546,-0.5949,2026-02-02T14:44:19-06:00
2026-02-02T21:10:00+00:00,fl,KMIA,57.2,57.2,57.2,0.2166,-0.0277,0.8872,0.2443,2026-02-02T14:34:25-05:00
2026-02-02T20:51:00+00:00,ny,KNYC,35.06,35.06,35.06,0.0,1.08,0.54,-1.08,2026-02-02T14:09:33-05:00
2026-02-02T21:10:00+00:00,il,KMDW,26.6,26.96,26.96,-0.4332,-0.7903,0.087,0.3571,2026-02-02T14:04:43-06:00
2026-02-02T21:10:00+00:00,tx,KAUS,68.0,68.0,68.0,0.0,0.5949,1.5546,-0.5949,2026-02-02T14:44:19-06:00
2026-02-02T21:10:00+00:00,fl,KMIA,57.2,57.2,57.2,0.2166,-0.0277,0.8872,0.2443,2026-02-02T14:34:25-05:00
2026-02-02T20:51:00+00:00,ny,KNYC,35.06,35.06,35.06,0.0,1.08,0.54,-1.08,2026-02-02T14:09:33-05:00
2026-02-02T21:10:00+00:00,il,KMDW,26.6,26.96,26.96,-0.4332,-0.7903,0.087,0.3571,2026-02-02T14:04:43-06:00
2026-02-02T21:10:00+00:00,tx,KAUS,68.0,68.0,68.0,0.0,0.5949,1.5546,-0.5949,2026-02-02T14:44:19-06:00
2026-02-02T21:10:00+00:00,fl,KMIA,57.2,57.2,57.2,0.2166,-0.0277,0.8872,0.2443,2026-02-02T14:34:25-05:00
2026-02-02T20:51:00+00:00,ny,KNYC,35.06,35.06,35.06,0.0,1.08,0.54,-1.08,2026-02-02T14:09:33-05:00
2026-02-02T21:10:00+00:00,il,KMDW,26.6,26.96,26.96,-0.4332,-0.7903,0.087,0.3571,2026-02-02T14:04:43-06:00
2026-02-02T21:10:00+00:00,tx,KAUS,68.0,68.0,68.0,0.0,0.5949,1.5546,-0.5949,2026-02-02T14:44:19-06:00
2026-02-02T21:10:00+00:00,fl,KMIA,57.2,57.2,57.2,0.2166,-0.0277,0.8872,0.2443,2026-02-02T14:34:25-05:00
2026-02-02T20:51:00+00:00,ny,KNYC,35.06,35.06,35.06,0.0,1.08,0.54,-1.08,2026-02-02T14:09:33-05:00
2026-02-02T21:10:00+00:00,il,KMDW,26.6,26.96,26.96,-0.4332,-0.7903,0.087,0.3571,2026-02-02T14:04:43-06:00
2026-02-02T21:10:00+00:00,tx,KAUS,68.0,68.0,68.0,0.0,0.5949,1.5546,-0.5949,2026-02-02T14:44:19-06:00
2026-02-02T21:10:00+00:00,fl,KMIA,57.2,57.2,57.2,0.2166,-0.0277,0.8872,0.2443,2026-02-02T14:34:25-05:00
2026-02-02T20:51:00+00:00,ny,KNYC,35.06,35.06,35.06,0.0,1.08,0.54,-1.08,2026-02-02T14:09:33-05:00
2026-02-02T21:20:00+00:00,il,KMDW,26.6,26.96,26.96,0.0,-1.3001,0.0178,1.3001,2026-02-02T14:04:43-06:00
2026-02-02T21:20:00+00:00,tx,KAUS,68.0,68.0,68.0,2.16,0.5872,1.7542,1.5728,2026-02-02T14:44:19-06:00
2026-02-02T21:20:00+00:00,fl,KMIA,57.2,57.2,57.2,0.0,-0.0066,0.6784,0.0066,2026-02-02T14:34:25-05:00
2026-02-02T20:51:00+00:00,ny,KNYC,35.06,35.06,35.06,0.0,1.08,0.54,-1.08,2026-02-02T14:09:33-05:00
2026-02-02T21:20:00+00:00,il,KMDW,26.6,26.96,26.96,0.0,-1.3001,0.0178,1.3001,2026-02-02T14:04:43-06:00
2026-02-02T21:20:00+00:00,tx,KAUS,68.0,68.0,68.0,2.16,0.5872,1.7542,1.5728,2026-02-02T14:44:19-06:00
2026-02-02T21:20:00+00:00,fl,KMIA,57.2,57.2,57.2,0.0,-0.0066,0.6784,0.0066,2026-02-02T14:34:25-05:00
2026-02-02T20:51:00+00:00,ny,KNYC,35.06,35.06,35.06,0.0,1.08,0.54,-1.08,2026-02-02T14:09:33-05:00
2026-02-02T21:20:00+00:00,il,KMDW,26.6,26.96,26.96,0.0,-1.3001,0.0178,1.3001,2026-02-02T14:04:43-06:00
2026-02-02T21:20:00+00:00,tx,KAUS,68.0,68.0,68.0,2.16,0.5872,1.7542,1.5728,2026-02-02T14:44:19-06:00
2026-02-02T21:20:00+00:00,fl,KMIA,57.2,57.2,57.2,0.0,-0.0066,0.6784,0.0066,2026-02-02T14:34:25-05:00
2026-02-02T20:51:00+00:00,ny,KNYC,35.06,35.06,35.06,0.0,1.08,0.54,-1.08,2026-02-02T14:09:33-05:00
2026-02-02T21:20:00+00:00,il,KMDW,26.6,26.96,26.96,0.0,-1.3001,0.0178,1.3001,2026-02-02T14:04:43-06:00
2026-02-02T21:20:00+00:00,tx,KAUS,68.0,68.0,68.0,2.16,0.5872,1.7542,1.5728,2026-02-02T14:44:19-06:00
2026-02-02T21:20:00+00:00,fl,KMIA,57.2,57.2,57.2,0.0,-0.0066,0.6784,0.0066,2026-02-02T14:34:25-05:00
2026-02-02T20:51:00+00:00,ny,KNYC,35.06,35.06,35.06,0.0,1.08,0.54,-1.08,2026-02-02T14:09:33-05:00
2026-02-02T21:20:00+00:00,il,KMDW,26.6,26.96,26.96,0.0,-1.3001,0.0178,1.3001,2026-02-02T14:04:43-06:00
2026-02-02T21:20:00+00:00,tx,KAUS,68.0,68.0,68.0,2.16,0.5872,1.7542,1.5728,2026-02-02T14:44:19-06:00
2026-02-02T21:20:00+00:00,fl,KMIA,57.2,57.2,57.2,0.0,-0.0066,0.6784,0.0066,2026-02-02T14:34:25-05:00
2026-02-02T20:51:00+00:00,ny,KNYC,35.06,35.06,35.06,0.0,1.08,0.54,-1.08,2026-02-02T14:09:33-05:00
2026-02-02T21:20:00+00:00,il,KMDW,26.6,26.96,26.96,0.0,-1.3001,0.0178,1.3001,2026-02-02T14:04:43-06:00
2026-02-02T21:20:00+00:00,tx,KAUS,68.0,68.0,68.0,2.16,0.5872,1.7542,1.5728,2026-02-02T14:44:19-06:00
2026-02-02T21:20:00+00:00,fl,KMIA,57.2,57.2,57.2,0.0,-0.0066,0.6784,0.0066,2026-02-02T14:34:25-05:00
2026-02-02T20:51:00+00:00,ny,KNYC,35.06,35.06,35.06,0.0,1.08,0.54,-1.08,2026-02-02T14:09:33-05:00
2026-02-02T21:30:00+00:00,il,KMDW,26.6,26.96,26.96,0.0,-0.0306,-0.052,0.0306,2026-02-02T14:04:43-06:00
2026-02-02T21:25:00+00:00,tx,KAUS,69.8,69.8,69.8,4.32,1.1926,1.9162,3.1274,2026-02-02T14:44:19-06:00
2026-02-02T21:30:00+00:00,fl,KMIA,57.2,57.2,57.2,0.0,0.0153,0.6099,-0.0153,2026-02-02T14:34:25-05:00
2026-02-02T20:51:00+00:00,ny,KNYC,35.06,35.06,35.06,0.0,1.08,0.54,-1.08,2026-02-02T14:09:33-05:00
2026-02-02T21:30:00+00:00,il,KMDW,26.6,26.96,26.96,0.0,-0.0306,-0.052,0.0306,2026-02-02T14:04:43-06:00
2026-02-02T21:25:00+00:00,tx,KAUS,69.8,69.8,69.8,4.32,1.1926,1.9162,3.1274,2026-02-02T14:44:19-06:00
2026-02-02T21:30:00+00:00,fl,KMIA,57.2,57.2,57.2,0.0,0.0153,0.6099,-0.0153,2026-02-02T14:34:25-05:00
2026-02-02T20:51:00+00:00,ny,KNYC,35.06,35.06,35.06,0.0,1.08,0.54,-1.08,2026-02-02T14:09:33-05:00
2026-02-02T21:30:00+00:00,il,KMDW,26.6,26.96,26.96,0.0,-0.0306,-0.052,0.0306,2026-02-02T14:04:43-06:00
2026-02-02T21:25:00+00:00,tx,KAUS,69.8,69.8,69.8,4.32,1.1926,1.9162,3.1274,2026-02-02T14:44:19-06:00
2026-02-02T21:30:00+00:00,fl,KMIA,57.2,57.2,57.2,0.0,0.0153,0.6099,-0.0153,2026-02-02T14:34:25-05:00
2026-02-02T20:51:00+00:00,ny,KNYC,35.06,35.06,35.06,0.0,1.08,0.54,-1.08,2026-02-02T14:09:33-05:00
2026-02-02T21:35:00+00:00,il,KMDW,26.6,26.96,26.96,0.0,-0.0514,-0.0864,0.0514,2026-02-02T14:04:43-06:00
2026-02-02T21:35:00+00:00,tx,KAUS,69.8,69.8,69.8,2.16,2.039,1.7264,0.121,2026-02-02T14:44:19-06:00
2026-02-02T21:35:00+00:00,fl,KMIA,57.2,57.2,57.2,0.0,0.0257,0.4673,-0.0257,2026-02-02T14:34:25-05:00
2026-02-02T20:51:00+00:00,ny,KNYC,35.06,35.06,35.06,0.0,1.08,0.54,-1.08,2026-02-02T14:09:33-05:00
2026-02-02T21:35:00+00:00,il,KMDW,26.6,26.96,26.96,0.0,-0.0514,-0.0864,0.0514,2026-02-02T14:04:43-06:00
2026-02-02T21:35:00+00:00,tx,KAUS,69.8,69.8,69.8,2.16,2.039,1.7264,0.121,2026-02-02T14:44:19-06:00
2026-02-02T21:35:00+00:00,fl,KMIA,57.2,57.2,57.2,0.0,0.0257,0.4673,-0.0257,2026-02-02T14:34:25-05:00
2026-02-02T20:51:00+00:00,ny,KNYC,35.06,35.06,35.06,0.0,1.08,0.54,-1.08,2026-02-02T14:09:33-05:00
2026-02-02T21:35:00+00:00,il,KMDW,26.6,26.96,26.96,0.0,-0.0514,-0.0864,0.0514,2026-02-02T14:04:43-06:00
2026-02-02T21:35:00+00:00,tx,KAUS,69.8,69.8,69.8,2.16,2.039,1.7264,0.121,2026-02-02T14:44:19-06:00
2026-02-02T21:35:00+00:00,fl,KMIA,57.2,57.2,57.2,0.0,0.0257,0.4673,-0.0257,2026-02-02T14:34:25-05:00
2026-02-02T20:51:00+00:00,ny,KNYC,35.06,35.06,35.06,0.0,1.08,0.54,-1.08,2026-02-02T14:09:33-05:00
2026-02-02T21:40:00+00:00,il,KMDW,26.6,26.96,26.96,-0.0,-0.0708,-0.1202,0.0708,2026-02-02T14:04:43-06:00
2026-02-02T21:40:00+00:00,tx,KAUS,69.8,69.8,69.8,4.32,2.2654,1.7643,2.0546,2026-02-02T14:44:19-06:00
2026-02-02T21:40:00+00:00,fl,KMIA,57.2,57.2,57.2,0.0,0.0354,0.5096,-0.0354,2026-02-02T14:34:25-05:00
