"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","ACMH","ACMH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-02-25",,,,,,,,,"0.00",",,0,2400","   44",",,X","0.0",",,0,","0.0",",,0,",,,"54",",,0","16",",,0","  294",",,X",,,,,,,,,"  315","W,,X",,,,,,,,,,,"25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-02-26",,,,,,,,,"0.00",",,0,2400","  100",",,X","0.0",",,0,","0.0",",,0,",,,"26",",,0","9",",,0","  672",",,X",,,,,,,,,"  315","W,,X",,,,,,,,,,,"17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-02-27",,,,,,,,,"0.00","T,,0,2400","   18",",,X","0.0","T,,0,","0.0",",,0,",,,"40",",,0","23",",,0","  126",",,X",,,,,,,,,"  180","W,,X",,,,,,,,,,,"19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-02-28",,,,,,,,,"0.00",",,0,2400","   98",",,X","0.0",",,0,","0.0",",,0,",,,"40",",,0","29",",,0","  660",",,X",,,,,,,,,"  315","W,,X",,,,,,,,,,,"21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-03-01",,,,,,,,,"0.00",",,0,2400","   82",",,X","0.0",",,0,","0.0",",,0,",,,"42",",,0","24",",,0","  552",",,X",,,,,,,,,"  135","W,,X",,,,,,,,,,,"13.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-03-02",,,,,,,,,"0.00","T,,0,2400","    7",",,X","0.0","T,,0,","0.0",",,0,",,,"45",",,0","34",",,0","   48",",,X",,,,,,,,,"   45","W,,X",,,,,,,,,,,"19.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-03-03",,,,,,,,,"0.00",",,0,2400","   43",",,X","0.0",",,0,","0.0",",,0,",,,"44",",,0","32",",,0","  294",",,X",,,,,,,,,"   45","W,,X",,,,,,,,,,,"19.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-03-04",,,,,,,,,"0.38",",,0,2400","    0",",,X","0.0",",,0,","0.0",",,0,",,,"40",",,0","35",",,0","    0",",,X",,,,,,,,,"  135","W,,X",,,,,,,,,,,"19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-03-05",,,,,,,,,"0.01",",,0,2400","   16",",,X","0.0",",,0,","0.0",",,0,",,,"52",",,0","36",",,0","  114",",,X",,,,,,,,,"  360","W,,X",,,,,,,,,,,"17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-03-06",,,,,,,,,"0.00",",,0,2400","    0",",,X","0.0",",,0,","0.0",",,0,",,,"40",",,0","34",",,0","    0",",,X",,,,,,,,,"  360","W,,X",,,,,,,,,,,"17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-03-07",,,,,,,,,"0.00","T,,0,2400","   76",",,X","0.0",",,0,","0.0",",,0,",,,"51",",,0","32",",,0","  528",",,X",,,,,,,,,"  270","W,,X",,,,,,,,,,,"16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-03-08",,,,,,,,,"0.00",",,0,2400","   96",",,X","0.0",",,0,","0.0",",,0,",,,"43",",,0","24",",,0","  666",",,X",,,,,,,,,"  360","W,,X",,,,,,,,,,,"28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-03-09",,,,,,,,,"0.00",",,0,2400","  100",",,X","0.0",",,0,","0.0",",,0,",,,"39",",,0","21",",,0","  696",",,X",,,,,,,,,"  360","W,,X",,,,,,,,,,,"23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-03-10",,,,,,,,,"0.00",",,0,2400","  100",",,X","0.0",",,0,","0.0",",,0,",,,"40",",,0","20",",,0","  702",",,X",,,,,,,,,"  315","W,,X",,,,,,,,,,,"23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-03-11",,,,,,,,,"0.00",",,0,2400","  100",",,X","0.0",",,0,","0.0",",,0,",,,"46",",,0","27",",,0","  702",",,X",,,,,,,,,"  315","W,,X",,,,,,,,,,,"21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-03-12",,,,,,,,,"0.35",",,0,2400","    8",",,X","0.0","T,,0,","0.0",",,0,",,,"42",",,0","31",",,0","   60",",,X",,,,,,,,,"   45","W,,X",,,,,,,,,,,"17.0",",,X",,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-03-13",,,,,,,,,"0.12",",,0,2400","    0",",,X","0.0",",,0,","0.0",",,0,",,,"39",",,0","35",",,0","    0",",,X",,,,,,,,,"   45","W,,X",,,,,,,,,,,"17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-03-14",,,,,,,,,"0.00","T,,0,2400","   50",",,X","0.0","T,,0,","0.0",",,0,",,,"42",",,0","31",",,0","  354",",,X",,,,,,,,,"  270","W,,X",,,,,,,,,,,"19.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-03-15",,,,,,,,,"0.00",",,0,2400","   73",",,X","0.0",",,0,","0.0",",,0,",,,"39",",,0","27",",,0","  522",",,X",,,,,,,,,"  225","W,,X",,,,,,,,,,,"16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-03-16",,,,,,,,,"0.00",",,0,2400","   72",",,X","0.0",",,0,","0.0",",,0,",,,"37",",,0","25",",,0","  522",",,X",,,,,,,,,"  315","W,,X",,,,,,,,,,,"19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-03-17",,,,,,,,,"0.00",",,0,2400","   93",",,X","0.0",",,0,","0.0",",,0,",,,"47",",,0","27",",,0","  672",",,X",,,,,,,,,"  270","W,,X",,,,,,,,,,,"15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-03-18",,,,,,,,,"0.44",",,0,2400","    0",",,X","0.0","T,,0,","0.0",",,0,",,,"41",",,0","34",",,0","    0",",,X",,,,,,,,,"   45","W,,X",,,,,,,,,,,"15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-03-19",,,,,,,,,"0.00",",,0,2400","   35",",,X","0.0",",,0,","0.0",",,0,",,,"51",",,0","35",",,0","  252",",,X",,,,,,,,,"  360","W,,X",,,,,,,,,,,"14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-03-20",,,,,,,,,"0.48",",,0,2400","    0",",,X","0.0",",,0,","0.0",",,0,",,,"48",",,0","37",",,0","    0",",,X",,,,,,,,,"   90","W,,X",,,,,,,,,,,"15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-03-21",,,,,,,,,"0.02",",,0,2400","   43",",,X","0.0",",,0,","0.0",",,0,",,,"50",",,0","36",",,0","  318",",,X",,,,,,,,,"  315","W,,X",,,,,,,,,,,"19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-03-22",,,,,,,,,"0.66",",,0,2400","    5",",,X","0.0","T,,0,","0.0",",,0,",,,"46",",,0","37",",,0","   42",",,X",,,,,,,,,"   45","W,,X",,,,,,,,,,,"21.9",",,X",,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-03-23",,,,,,,,,"0.07",",,0,2400","   34",",,X","0.0",",,0,","0.0",",,0,",,,"48",",,0","37",",,0","  252",",,X",,,,,,,,,"  360","W,,X",,,,,,,,,,,"19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-03-24",,,,,,,,,"0.00",",,0,2400","   40",",,X","0.0",",,0,","0.0",",,0,",,,"52",",,0","37",",,0","  294",",,X",,,,,,,,,"  270","W,,X",,,,,,,,,,,"17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-03-25",,,,,,,,,"0.00",",,0,2400","   79",",,X","0.0",",,0,","0.0",",,0,",,,"56",",,0","38",",,0","  588",",,X",,,,,,,,,"  270","W,,X",,,,,,,,,,,"19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-03-26",,,,,,,,,"0.39",",,0,2400","   19",",,X","0.0",",,0,","0.0",",,0,",,,"55",",,0","44",",,0","  138",",,X",,,,,,,,,"  135","W,,X",,,,,,,,,,,"19.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-03-27",,,,,,,,,"0.00","T,,0,2400","  100",",,X","0.0",",,0,","0.0",",,0,",,,"54",",,0","40",",,0","  750",",,X",,,,,,,,,"  315","W,,X",,,,,,,,,,,"23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-03-28",,,,,,,,,"0.00",",,0,2400","   70",",,X","0.0",",,0,","0.0",",,0,",,,"54",",,0","40",",,0","  528",",,X",,,,,,,,,"  135","W,,X",,,,,,,,,,,"21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-03-29",,,,,,,,,"1.07",",,0,2400","    0",",,X","4.0",",,0,","0.0",",,0,",,,"47",",,0","27",",,0","    0",",,X",,,,,,,,,"   45","W,,X",,,,,,,,,,,"32.0",",,X",,,,,"    1",",,0","    1",",,0",,,"    1",",,X",,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-03-30",,,,,,,,,"0.00",",,0,2400","   79",",,X","0.0",",,0,","3.0",",,0,",,,"37",",,0","22",",,0","  594",",,X",,,,,,,,,"  360","W,,X",,,,,,,,,,,"19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-03-31",,,,,,,,,"0.19",",,0,2400","    8",",,X","0.0","T,,0,","0.0","T,,0,",,,"38",",,0","33",",,0","   60",",,X",,,,,,,,,"   45","W,,X",,,,,,,,,,,"17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-04-01",,,,,,,,,"0.03",",,0,2400","   42",",,X","0.0",",,0,","0.0",",,0,",,,"47",",,0","34",",,0","  318",",,X",,,,,,,,,"   90","W,,X",,,,,,,,,,,"16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-04-02",,,,,,,,,"1.93",",,0,2400","   10",",,X","0.0","T,,0,","0.0",",,0,",,,"56",",,0","37",",,0","   72",",,X",,,,,,,,,"  270","W,,X",,,,,,,,,,,"33.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-04-03",,,,,,,,,"0.00",",,0,2400","   91",",,X","0.0",",,0,","0.0",",,0,",,,"53",",,0","40",",,0","  696",",,X",,,,,,,,,"  270","W,,X",,,,,,,,,,,"34.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-04-04",,,,,,,,,"0.00",",,0,2400","   62",",,X","0.0",",,0,","0.0",",,0,",,,"56",",,0","40",",,0","  480",",,X",,,,,,,,,"  315","W,,X",,,,,,,,,,,"17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-04-05",,,,,,,,,"0.00",",,0,2400","  100",",,X","0.0",",,0,","0.0",",,0,",,,"50",",,0","35",",,0","  774",",,X",,,,,,,,,"  315","W,,X",,,,,,,,,,,"19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-04-06",,,,,,,,,"0.00","T,,0,2400","   48",",,X","0.0",",,0,","0.0",",,0,",,,"51",",,0","36",",,0","  372",",,X",,,,,,,,,"  180","W,,X",,,,,,,,,,,"17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-04-07",,,,,,,,,"0.00","T,,0,2400","   79",",,X","0.0",",,0,","0.0",",,0,",,,"58",",,0","37",",,0","  618",",,X",,,,,,,,,"  360","W,,X",,,,,,,,,,,"21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-04-08",,,,,,,,,"0.00",",,0,2400","   90",",,X","0.0",",,0,","0.0",",,0,",,,"69",",,0","42",",,0","  702",",,X",,,,,,,,,"  225","W,,X",,,,,,,,,,,"17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-04-09",,,,,,,,,"0.00","T,,0,2400","   34",",,X","0.0",",,0,","0.0",",,0,",,,"76",",,0","51",",,0","  270",",,X",,,,,,,,,"  315","W,,X",,,,,,,,,,,"25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-04-10",,,,,,,,,"0.00","T,,0,2400","   57",",,X","0.0",",,0,","0.0",",,0,",,,"55",",,0","36",",,0","  444",",,X",,,,,,,,,"  315","W,,X",,,,,,,,,,,"23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-04-11",,,,,,,,,"0.00",",,0,2400","   98",",,X","0.0",",,0,","0.0",",,0,",,,"50",",,0","31",",,0","  774",",,X",,,,,,,,,"  315","W,,X",,,,,,,,,,,"30.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-04-12",,,,,,,,,"0.00",",,0,2400","  100",",,X","0.0",",,0,","0.0",",,0,",,,"60",",,0","34",",,0","  792",",,X",,,,,,,,,"  315","W,,X",,,,,,,,,,,"15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-04-13",,,,,,,,,"0.00",",,0,2400","   85",",,X","0.0",",,0,","0.0",",,0,",,,"61",",,0","42",",,0","  672",",,X",,,,,,,,,"   90","W,,X",,,,,,,,,,,"17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-04-14",,,,,,,,,"0.08",",,0,2400","    0",",,X","0.0",",,0,","0.0",",,0,",,,"49",",,0","42",",,0","    0",",,X",,,,,,,,,"   45","W,,X",,,,,,,,,,,"25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-04-15",,,,,,,,,"0.17",",,0,2400","   41",",,X","0.0",",,0,","0.0",",,0,",,,"62",",,0","44",",,0","  324",",,X",,,,,,,,,"   45","W,,X",,,,,,,,,,,"34.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-04-16",,,,,,,,,"0.00",",,0,2400","   89",",,X","0.0",",,0,","0.0",",,0,",,,"64",",,0","47",",,0","  708",",,X",,,,,,,,,"   45","W,,X",,,,,,,,,,,"17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-04-17",,,,,,,,,"0.00","T,,0,2400","   39",",,X","0.0",",,0,","0.0",",,0,",,,"61",",,0","48",",,0","  312",",,X",,,,,,,,,"  135","W,,X",,,,,,,,,,,"17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-04-18",,,,,,,,,"0.00",",,0,2400","   95",",,X","0.0",",,0,","0.0",",,0,",,,"62",",,0","47",",,0","  768",",,X",,,,,,,,,"  315","W,,X",,,,,,,,,,,"21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-04-19",,,,,,,,,"0.00",",,0,2400","   87",",,X","0.0",",,0,","0.0",",,0,",,,"61",",,0","41",",,0","  702",",,X",,,,,,,,,"   45","W,,X",,,,,,,,,,,"19.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-04-20",,,,,,,,,"0.90",",,0,2400","    0",",,X","0.0",",,0,","0.0",",,0,",,,"50",",,0","40",",,0","    0",",,X",,,,,,,,,"   90","W,,X",,,,,,,,,,,"23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-04-21",,,,,,,,,"0.00","T,,0,2400","    0",",,X","0.0",",,0,","0.0",",,0,",,,"47",",,0","43",",,0","    0",",,X",,,,,,,,,"  135","W,,X",,,,,,,,,,,"13.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-04-22",,,,,,,,,"0.00",",,0,2400","   61",",,X","0.0",",,0,","0.0",",,0,",,,"67",",,0","46",",,0","  498",",,X",,,,,,,,,"  315","W,,X",,,,,,,,,,,"23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-04-23",,,,,,,,,"0.02",",,0,2400","    0",",,X","0.0",",,0,","0.0",",,0,",,,"55",",,0","45",",,0","    0",",,X",,,,,,,,,"   90","W,,X",,,,,,,,,,,"16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-04-24",,,,,,,,,"0.35",",,0,2400","    0",",,X","0.0",",,0,","0.0",",,0,",,,"60",",,0","44",",,0","    0",",,X",,,,,,,,,"  315","W,,X",,,,,,,,,,,"23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-04-25",,,,,,,,,"0.00",",,0,2400","   86",",,X","0.0",",,0,","0.0",",,0,",,,"74",",,0","48",",,0","  702",",,X",,,,,,,,,"  315","W,,X",,,,,,,,,,,"17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-04-26",,,,,,,,,"0.00",",,0,2400","   73",",,X","0.0",",,0,","0.0",",,0,",,,"82",",,0","58",",,0","  600",",,X",,,,,,,,,"  225","W,,X",,,,,,,,,,,"19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-04-27",,,,,,,,,"0.00",",,0,2400","   55",",,X","0.0",",,0,","0.0",",,0,",,,"73",",,0","57",",,0","  456",",,X",,,,,,,,,"  135","W,,X",,,,,,,,,,,"13.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-04-28",,,,,,,,,"0.00",",,0,2400","   40",",,X","0.0",",,0,","0.0",",,0,",,,"78",",,0","56",",,0","  330",",,X",,,,,,,,,"  225","W,,X",,,,,,,,,,,"13.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-04-29",,,,,,,,,"0.00",",,0,2400","   81",",,X","0.0",",,0,","0.0",",,0,",,,"79",",,0","52",",,0","  672",",,X",,,,,,,,,"  135","W,,X",,,,,,,,,,,"15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-04-30",,,,,,,,,"0.00",",,0,2400","    0",",,X","0.0",",,0,","0.0",",,0,",,,"57",",,0","49",",,0","    0",",,X",,,,,,,,,"  135","W,,X",,,,,,,,,,,"14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-05-01",,,,,,,,,"0.00",",,0,2400","   69",",,X","0.0",",,0,","0.0",",,0,",,,"74",",,0","50",",,0","  576",",,X",,,,,,,,,"  225","W,,X",,,,,,,,,,,"17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-05-02",,,,,,,,,"0.00",",,0,2400","   92",",,X","0.0",",,0,","0.0",",,0,",,,"80",",,0","61",",,0","  774",",,X",,,,,,,,,"  225","W,,X",,,,,,,,,,,"17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1970-05-03",,,,,,,,,"0.04",",,0,2400","    7",",,X","0.0",",,0,","0.0",",,0,",,,"63",",,0","51",",,0","   60",",,X",,,,,,,,,"  315","W,,X",,,,,,,,,,,"17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
